Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Completed,0.04,5,3734,16,0.681,4312
Completed,0.06,5,2160,8,0.864,5000
Completed,0.03,6446,3887,4,0.832,1
Completed,0.03,6055,5000,7,0.999,1
Completed,0.04,8,1,3,0.999,1
Completed,0.04,5,2107,0,0.282,5000
Completed,0.04,5,597,3,0.703,1441
Completed,0.04,5,5000,0,0.391,4107
Completed,0.04,5,4934,2,0.388,4440
Completed,0.04,6050,4501,3,0.774,1
Completed,0.09,1533,5000,9,0.001,1475
Completed,0.04,5,5000,15,0.715,5000
Completed,0.04,5,4502,0,0.001,5000
Completed,0.09,5319,5000,9,0.576,1
Completed,0.04,5,4827,3,0.683,790
Completed,0.06,5,1,8,0.001,5000
Completed,0.04,5,4885,16,0.252,3741
Completed,0.01,1205,353,7,0.857,1
Completed,0.04,5,1,0,0.999,4228
Completed,0.06,4,3082,14,0.605,3090
Completed,0.04,5,910,1,0.088,3151
Completed,0.08,4,2849,9,0.856,97
Completed,0.08,4,4706,9,0.183,639
Completed,0.08,4,1,9,0.999,478
Completed,0.08,4,1466,9,0.319,590
Completed,0.05,3438,1656,9,0.001,583
Completed,0.08,4,2188,9,0.999,573
Completed,0.08,4,1202,9,0.588,594
Completed,0.05,2926,3327,9,0.001,544
Completed,0.08,5,1,9,0.001,1691
Completed,0.08,7,1,9,0.001,566
Completed,0.08,4,2078,9,0.815,564
Completed,0.08,4,3291,9,0.999,698
Completed,0.08,4,2141,9,0.511,572
Completed,0.08,4,3069,9,0.276,614
Completed,0.06,3557,5000,9,0.001,618
Completed,0.08,4,1043,9,0.999,532
Completed,0.04,4,5000,10,0.999,5000
Completed,0.08,4,5000,9,0.001,2148
Completed,0.08,4,1,9,0.999,553
Completed,0.06,5,1,5,0.999,475
Completed,0.06,5,2253,5,0.999,597
Completed,0.09,93,2042,9,0.001,494
Completed,0.08,4,1,9,0.001,4655
Completed,0.08,4,687,9,0.704,524
Completed,0.08,5,3352,9,0.999,2536
Completed,0.04,4,94,19,0.999,395
Completed,0.08,4,1,9,0.267,677
Completed,0.08,104,2377,9,0.001,1817
Completed,0.08,5,1,9,0.344,3057
Completed,0.08,4,695,9,0.452,529
Completed,0.08,4,1,9,0.999,411
Completed,0.08,4,5000,9,0.999,722
Completed,0.08,4,1769,9,0.999,3182
Completed,0.08,5,5000,9,0.999,2208
Completed,0.08,4,5000,9,0.001,3911
Completed,0.08,4,5000,9,0.999,4477
Completed,0.08,5,4958,9,0.62,2935
Completed,0.08,4,5000,9,0.999,3014
Completed,0.08,4,1,9,0.999,4744
Completed,0.08,5,1124,9,0.528,1843
Completed,0.08,4,1891,9,0.999,3944
Completed,0.08,5,5000,9,0.999,1533
Completed,0.08,4,2792,9,0.267,2625
Completed,0.08,5,1,9,0.999,2359
Completed,0.08,4,14,9,0.739,575
Completed,0.08,4,5000,9,0.999,3356
Completed,0.08,5,5000,9,0.999,3814
Completed,0.08,5,5000,9,0.999,5000
Completed,0.08,4,1,9,0.531,4460
Completed,0.08,4,4120,9,0.316,3238
Completed,0.08,4,505,9,0.413,2757
Completed,0.08,4,2484,9,0.001,3767
Completed,0.08,5,5000,9,0.001,4726
Completed,0.08,4,2780,9,0.999,1925
Completed,0.08,5,5000,9,0.999,4201
Completed,0.08,5,2153,9,0.001,4535
Completed,0.08,5,1,9,0.583,802
Completed,0.08,5,1,9,0.999,5000
Completed,0.08,4,3659,9,0.523,4576
Completed,0.08,4,3442,9,0.001,3340
Completed,0.08,5,34,9,0.5,2447
Completed,0.08,4,5000,9,0.999,2446
Completed,0.08,4,21,9,0.725,3410
Completed,0.08,4,2087,9,0.001,4864
Completed,0.08,5,1208,9,0.001,3906
Completed,0.08,64,1078,9,0.001,1964
Completed,0.08,4,2812,9,0.999,4761
Completed,0.08,5,1,9,0.001,3956
Completed,0.08,4,136,9,0.307,2019
Completed,0.08,4,708,9,0.425,1654
Completed,0.08,4,2241,9,0.001,2561
Completed,0.08,4,3046,9,0.999,1481
Completed,0.08,4,3196,9,0.999,2891
Completed,0.08,5,1,9,0.001,1953
Completed,0.08,4,3408,9,0.747,2391
Completed,0.08,4,2934,9,0.133,4163
Completed,0.08,4,1111,9,0.535,1505
Completed,0.08,4,26,9,0.506,1524
Completed,0.08,4,2627,9,0.999,3619
Completed,0.08,4,1003,9,0.999,2530
Completed,0.08,4,1,9,0.999,3762
Completed,0.08,5,4818,9,0.559,2624
Completed,0.08,4,3575,9,0.152,1984
Completed,0.06,4,5000,12,0.001,3379
Completed,0.08,4,1,9,0.001,2129
Completed,0.08,4,1,9,0.999,4179
Completed,0.08,4,2280,9,0.999,2183
Completed,0.08,4,1033,9,0.228,3616
Completed,0.08,4,1122,9,0.999,3422
Completed,0.08,5,5000,9,0.472,2025
Completed,0.08,5,5000,9,0.647,2166
Completed,0.08,4,11,9,0.434,3955
Completed,0.08,4,1,9,0.001,4534
Completed,0.08,5,1,9,0.999,3961
Completed,0.08,5,2828,9,0.481,2090
Completed,0.08,4,4069,9,0.001,4183
Completed,0.08,4,3566,9,0.999,572
Completed,0.08,4,2642,9,0.999,1223
Completed,0.08,4,1,9,0.56,1146
Completed,0.08,4,1,9,0.562,3092
Completed,0.08,4,1,9,0.001,2598
Completed,0.08,4,4039,9,0.712,4628
Completed,0.08,4,1018,9,0.999,1255
Completed,0.08,4,1657,9,0.999,4182
Completed,0.08,4,5000,9,0.999,3637
Completed,0.08,4,3495,9,0.909,2065
Completed,0.08,4,5000,9,0.496,4875
Completed,0.08,4,4107,9,0.072,2909
Completed,0.08,4,5000,9,0.001,3248
Completed,0.08,4,1528,9,0.316,4621
Completed,0.08,4,4214,9,0.426,3912
Completed,0.08,4,2339,9,0.492,2868
Completed,0.08,4,138,9,0.677,2816
Completed,0.08,4,892,9,0.483,2320
Completed,0.08,4,2927,9,0.441,3119
Completed,0.08,4,2703,9,0.556,3571
Completed,0.08,4,1,9,0.001,3503
Completed,0.08,4,1072,9,0.727,4641
Completed,0.08,4,5000,9,0.465,4530
Completed,0.08,4,1,9,0.999,1689
Completed,0.08,4,983,9,0.999,4275
Completed,0.06,4,5000,14,0.999,1818
Completed,0.06,3,2189,12,0.999,1629
Completed,0.06,5,972,5,0.001,3848
Completed,0.06,5,1,5,0.001,4719
Completed,0.06,4,5000,14,0.999,2223
Completed,0.05,4,1,17,0.326,812
Completed,0.06,5,5000,5,0.999,3938
Completed,0.06,3,49,12,0.411,622
Completed,0.06,4,1,12,0.001,1929
Completed,0.06,4,1092,14,0.999,2708
Completed,0.06,4,5000,14,0.999,2855
Completed,0.06,4,1,14,0.001,3971
Completed,0.06,5,5000,5,0.001,3554
Completed,0.04,5,1,20,0.65,716
Completed,0.06,5,2773,5,0.999,3669
Completed,0.06,5,5000,5,0.999,5000
Completed,0.06,4,2575,12,0.001,2189
Completed,0.06,5,5000,5,0.999,2746
Completed,0.06,3,2945,12,0.999,515
Completed,0.06,4,1,14,0.001,2878
Completed,0.06,5,5000,5,0.001,3809
Completed,0.06,4,1,14,0.001,1768
Completed,0.06,5,3883,5,0.001,2867
Completed,0.06,5,1063,5,0.666,2500
Completed,0.06,5,1,5,0.001,2840
Completed,0.06,5,5000,5,0.999,4198
Completed,0.06,5,5000,5,0.001,2012
Completed,0.06,4,1,14,0.603,1612
Completed,0.06,5,173,5,0.479,3616
Completed,0.06,4,4670,14,0.001,4085
Completed,0.08,4,1,9,0.999,2639
Completed,0.08,4,1,9,0.999,3245
Completed,0.08,4,770,9,0.001,4351
Completed,0.08,4,2334,9,0.001,5000
Completed,0.08,4,1622,9,0.999,424
Completed,0.08,4,4901,9,0.518,3254
Completed,0.08,4,3613,9,0.371,3688
Completed,0.08,4,5000,9,0.999,1995
Completed,0.08,4,1,9,0.999,347
Completed,0.08,4,1,9,0.999,4358
Completed,0.08,4,4641,9,0.684,3467
Completed,0.08,4,5000,9,0.869,684
Completed,0.08,4,5000,9,0.285,5000
Completed,0.08,4,4022,9,0.999,1304
Completed,0.08,4,2730,9,0.605,3997
Completed,0.08,4,3344,9,0.001,4851
Completed,0.08,4,2850,9,0.999,1359
Completed,0.08,4,1537,9,0.999,3046
Completed,0.08,4,838,9,0.461,3906
Completed,0.08,4,1,9,0.999,2141
Completed,0.08,4,5000,9,0.999,1291
Completed,0.08,4,3885,9,0.999,3148
Completed,0.08,5,177,9,0.801,420
Completed,0.08,4,5000,9,0.999,3513
Completed,0.08,4,5000,9,0.999,3229
Completed,0.08,4,5000,9,0.001,3690
Completed,0.08,4,1862,9,0.791,3753
Completed,0.08,5,2530,9,0.999,2373
Completed,0.08,4,2473,9,0.999,982
Completed,0.06,4,1,14,0.999,3516
Completed,0.08,4,2837,9,0.001,2289
Completed,0.06,334,894,5,0.001,1783
Completed,0.06,4,1,14,0.841,4004
Completed,0.08,4,2589,9,0.999,425
Completed,0.08,4,3448,9,0.796,755
Completed,0.08,4,1719,9,0.604,853
Completed,0.06,4,1,14,0.001,2421
Completed,0.06,4,201,14,0.382,2627
Completed,0.04,5,1,18,0.001,4184
Completed,0.08,4,553,9,0.375,3347
Completed,0.08,4,4820,9,0.412,3947
Completed,0.06,3,2876,12,0.748,613
Completed,0.08,4,1,9,0.999,1460
Completed,0.06,3,5000,12,0.001,2175
Completed,0.08,5,4551,9,0.257,2482
Completed,0.06,4,2547,14,0.001,3644
Completed,0.08,4,1974,9,0.001,4037
Completed,0.06,4,1343,14,0.104,3040
Completed,0.06,4,5000,14,0.999,4555
Completed,0.08,4,4544,9,0.001,2611
Completed,0.08,4,1492,9,0.001,3254
Completed,0.06,4,2330,14,0.999,3770
Completed,0.06,4,1,12,0.001,1032
Completed,0.06,4,1,12,0.227,614
Completed,0.08,4,3944,9,0.596,4307
Completed,0.06,4,1,14,0.562,4310
Completed,0.08,5,1,9,0.001,1165
Completed,0.06,6,1,5,0.999,3325
Completed,0.08,4,23,9,0.475,1913
Completed,0.06,5,1,5,0.613,3048
Completed,0.06,5,5000,8,0.999,1696
Completed,0.08,4,5000,9,0.999,857
Completed,0.08,4,1,9,0.334,931
Completed,0.08,4,2301,9,0.223,2273
Completed,0.06,5,1509,14,0.5,3445
Completed,0.06,4,1,14,0.999,3163
Completed,0.06,5,1,5,0.999,4805
Completed,0.08,4,3701,9,0.001,4393
Completed,0.06,5,5000,5,0.999,3168
Completed,0.06,5,1,5,0.999,4412
Completed,0.08,4,1037,9,0.999,319
Completed,0.06,4,2313,14,0.001,4565
Completed,0.08,4,352,9,0.435,1069
Completed,0.06,5,1362,5,0.001,5000
Completed,0.06,5,1,5,0.221,823
Completed,0.06,4,5000,12,0.999,602
Completed,0.08,4,1965,9,0.861,802
Completed,0.06,4,1,14,0.001,3363
Completed,0.06,4,1,14,0.378,3507
Completed,0.08,4,5000,9,0.999,4829
Completed,0.06,3,1,12,0.001,4758
Completed,0.06,5,1,5,0.999,5000
Completed,0.06,5,1,5,0.001,4342
Completed,0.06,4,5000,12,0.001,4578
Completed,0.06,6,1,5,0.001,1130
Completed,0.06,4,2528,14,0.001,2431
Completed,0.06,5,2225,5,0.529,1997
Completed,0.08,4,5000,9,0.557,2572
Completed,0.08,4,1515,9,0.999,1882
Completed,0.06,5,5000,5,0.001,4314
Completed,0.04,5,1,2,0.999,426
Completed,0.06,5,5000,5,0.999,2356
Completed,0.08,4,3762,9,0.001,5000
Completed,0.08,4,1587,9,0.001,3086
Completed,0.08,4,2308,9,0.888,1659
Completed,0.08,4,1,9,0.001,2949
Completed,0.06,4,2225,12,0.001,5000
Completed,0.08,4,3234,9,0.804,652
Completed,0.08,4,3889,9,0.629,5000
Completed,0.06,5,5000,5,0.999,3584
Completed,0.06,5,1049,5,0.999,3779
Completed,0.08,5,1,9,0.001,1371
Completed,0.08,4,5000,9,0.999,4646
Completed,0.06,5,5000,5,0.493,4043
Completed,0.06,4,5000,14,0.999,3181
Completed,0.08,4,2606,9,0.999,1678
Completed,0.06,5,4201,5,0.342,2484
Completed,0.08,4,1805,9,0.405,4302
Completed,0.06,5,2989,5,0.001,3264
Completed,0.08,4,4495,9,0.74,1272
Completed,0.06,3,5000,12,0.558,4374
Completed,0.08,4,3684,9,0.999,3988
Completed,0.08,5,1,9,0.001,1566
Completed,0.08,4,4118,9,0.001,4048
Completed,0.08,4,3139,9,0.999,492
Completed,0.08,4,5000,9,0.994,625
Completed,0.08,4,1640,9,0.001,2777
Completed,0.06,4,5000,14,0.001,3432
Completed,0.08,5,5000,9,0.001,4162
Completed,0.04,5,2512,0,0.999,694
Completed,0.04,5,1,0,0.999,297
Completed,0.05,4,5000,17,0.268,4796
Completed,0.04,5,5000,0,0.999,960
Completed,0.05,4,1,17,0.001,3419
Completed,0.04,5,5000,1,0.999,892
Completed,0.04,6,5000,1,0.592,1930
Completed,0.04,5,4257,0,0.329,941
Completed,0.04,5,1835,1,0.999,731
Completed,0.05,5,1,17,0.001,2783
Completed,0.04,5,5000,19,0.001,3082
Completed,0.04,5,5000,0,0.514,3247
Completed,0.06,4,3143,14,0.999,1449
Completed,0.04,5,5000,20,0.977,4485
Completed,0.04,5,5000,20,0.001,4780
Completed,0.04,5,1,0,0.001,3935
Completed,0.04,5,4170,0,0.317,1955
Completed,0.05,4,2906,17,0.623,2146
Completed,0.06,5,5000,5,0.548,4759
Completed,0.05,5,5000,17,0.999,1430
Completed,0.04,5,1606,0,0.463,771
Completed,0.05,4,1,17,0.001,5000
Completed,0.04,5,5000,19,0.001,2341
Completed,0.04,5,5000,1,0.999,3539
Completed,0.04,5,3656,0,0.999,3277
Completed,0.04,5,5000,1,0.001,3489
Completed,0.04,5,5000,20,0.999,1033
Completed,0.04,5,5000,19,0.999,3410
Completed,0.06,4,2699,14,0.552,2083
Completed,0.04,5,5000,20,0.321,3292
Completed,0.08,4,5000,9,0.29,2828
Completed,0.08,4,2505,9,0.648,1385
Completed,0.06,5,3770,5,0.517,3820
Completed,0.08,4,3308,9,0.75,1208
Completed,0.06,5,1099,5,0.421,4787
Completed,0.06,4,3968,12,0.695,1734
Completed,0.08,4,1936,9,0.722,2735
Completed,0.06,5,1652,5,0.697,1016
Completed,0.05,4,61,17,0.689,4799
Completed,0.08,4,1063,9,0.001,2451
Completed,0.05,4,2269,17,0.999,3599
Completed,0.06,5,3997,5,0.723,1651
Completed,0.08,4,3713,9,0.232,4724
Completed,0.08,4,535,9,0.617,522
Completed,0.08,4,4683,9,0.74,1160
Completed,0.05,4,904,17,0.572,3070
Completed,0.06,4,230,14,0.436,1353
Completed,0.06,4,2131,14,0.795,3973
Completed,0.05,4,2256,17,0.001,2735
Completed,0.05,4,2918,17,0.999,4532
Completed,0.06,5,532,5,0.661,507
Completed,0.04,5,1,0,0.53,1115
Completed,0.04,5,4100,0,0.977,500
Completed,0.06,5,3076,5,0.196,3439
Completed,0.06,5,4209,5,0.267,3065
Completed,0.06,5,924,5,0.546,1116
Completed,0.06,5,1179,5,0.732,487
Completed,0.06,6,1,5,0.423,1108
Completed,0.08,4,5000,9,0.25,2145
Completed,0.08,4,2060,9,0.001,4221
Completed,0.04,5,5000,0,0.999,4860
Completed,0.06,4,1,14,0.389,712
Completed,0.05,4,5000,17,0.999,1954
Completed,0.05,5,5000,17,0.999,3873
Completed,0.04,5,1,0,0.999,3005
Completed,0.04,5,790,0,0.999,1768
Completed,0.04,5,5000,0,0.001,2311
Completed,0.06,4,1,14,0.999,1455
Completed,0.04,5,4320,0,0.999,4335
Completed,0.04,5,1,20,0.999,719
Completed,0.06,5,1,5,0.001,2554
Completed,0.05,5,2391,17,0.999,1030
Completed,0.06,5,1,5,0.496,5000
Completed,0.04,5,2095,0,0.849,3762
Completed,0.04,5,5000,0,0.999,2727
Completed,0.05,5,1874,17,0.001,4535
Completed,0.04,5,1,0,0.001,2585
Completed,0.04,5,398,0,0.458,1753
Completed,0.06,5,2940,14,0.999,2377
Completed,0.04,5,5000,0,0.999,1494
Completed,0.04,5,1,0,0.001,2077
Completed,0.06,5,3616,8,0.377,313
Completed,0.04,4,1334,15,0.526,93
Completed,0.06,5,4052,5,0.069,3032
Completed,0.04,5,10,15,0.175,4437
Completed,0.06,4,2158,12,0.17,3439
Completed,0.04,5,27,7,0.834,2071
Completed,0.04,5,826,18,0.504,1710
Completed,0.06,6,3152,8,0.088,3908
Completed,0.05,4,4033,13,0.908,354
Completed,0.06,5,474,14,0.354,1156
Completed,0.04,5,4922,20,0.201,2476
Completed,0.08,4,2328,9,0.642,4399
Completed,0.04,5,2490,20,0.42,474
Completed,0.04,5,4365,16,0.658,3637
Completed,0.06,5,1648,5,0.25,738
Completed,0.06,4,1505,14,0.69,2278
Completed,0.06,4,2035,14,0.662,1586
Completed,0.04,5,1309,1,0.988,2124
Completed,0.06,5,4092,8,0.896,3166
Completed,0.04,5,4891,18,0.694,3118
Completed,0.06,4,3068,12,0.5,3682
Completed,0.06,4,1193,14,0.266,597
Completed,0.04,5,3560,3,0.83,2521
Completed,0.06,5,710,5,0.8,1556
Completed,0.06,5,1884,5,0.401,3286
Completed,0.06,4,2560,14,0.457,2612
Completed,0.04,5,1487,6,0.289,4956
Completed,0.04,6,3467,18,0.684,4552
Completed,0.09,3872,4791,12,0.021,286
Completed,0.04,5,2470,2,0.572,2834
Completed,0.04,5,2309,11,0.365,2034
Completed,0.05,5,2853,17,0.207,890
Completed,0.04,5,549,6,0.913,4591
Completed,0.04,5,2740,19,0.193,2187
Completed,0.04,5,3879,3,0.666,3362
Completed,0.06,3,1695,12,0.445,797
Completed,0.01,1253,2387,0,0.035,143
Completed,0.06,4,4580,14,0.813,2572
Completed,0.04,4,3139,10,0.297,1259
Completed,0.04,5,957,16,0.576,3838
Completed,0.06,5,831,5,0.314,2863
Completed,0.04,4,3650,10,0.534,439
Completed,0.04,5,4689,6,0.075,4175
Completed,0.04,5,1882,19,0.794,1590
Completed,0.06,5,1499,8,0.692,2478
Completed,0.04,6,4315,18,0.413,4887
Completed,0.04,5,2935,1,0.946,1133
Completed,0.06,4,125,14,0.168,3694
Completed,0.04,5,248,2,0.509,1528
Completed,0.05,5,3066,13,0.355,3962
Completed,0.06,4,4184,8,0.754,178
Completed,0.05,5,1376,17,0.101,2774
Completed,0.06,5,2081,5,0.387,3174
Completed,0.04,5,4900,20,0.733,754
Completed,0.04,5,3438,4,0.127,4480
Completed,0.04,5,633,11,0.971,1909
Completed,0.08,4,1136,9,0.234,1087
Completed,0.04,5,3331,16,0.887,3503
Completed,0.04,5,4388,0,0.471,2198
Completed,0.04,5,2207,15,0.625,4774
Completed,0.04,5,1799,3,0.853,4296
Completed,0.05,327,3991,12,0.01,1856
Completed,0.04,5,2629,7,0.601,3063
Completed,0.04,5,446,18,0.256,472
Completed,0.04,5,358,2,0.085,2005
Completed,0.06,3,2541,12,0.8,4423
Completed,0.04,5,3922,7,0.34,659
Completed,0.04,5,1731,19,0.556,3229
Completed,0.04,4,2276,10,0.956,2712
Completed,0.05,471,4456,15,0.174,279
Completed,0.04,5,3418,1,0.717,4023
Completed,0.06,4,1224,14,0.434,1428
Completed,0.04,5,720,6,0.672,607
Completed,0.04,5,3526,20,0.455,3045
Completed,0.04,5,4968,4,0.934,1723
Completed,0.04,4,2149,10,0.218,4312
Completed,0.04,5,1307,1,0.303,4752
Completed,0.06,5,4116,14,0.585,2338
Completed,0.06,5,2977,8,0.056,3524
Completed,0.05,4,161,17,0.838,949
Completed,0.06,5,57,8,0.492,3822
Completed,0.05,4,2867,17,0.65,1392
Completed,0.04,5,4227,2,0.24,2589
Completed,0.09,3399,1412,13,0.897,8
Completed,0.04,5,1970,3,0.622,936
Completed,0.04,5,4777,11,0.282,3341
Completed,0.06,5,3718,5,0.859,2047
Completed,0.04,5,900,20,0.019,4613
Completed,0.04,5,1025,0,0.779,3638
Completed,0.04,6,3207,15,0.122,1228
Completed,0.08,4,4667,9,0.519,4944
Completed,0.04,5,2475,16,0.361,2382
Completed,0.04,5,1607,7,0.153,1689
Completed,0.04,5,3792,18,0.993,4114
Completed,0.04,5,2672,3,0.397,339
Completed,0.04,5,481,11,0.739,2925
Completed,0.04,5,530,1,0.419,1175
Completed,0.06,4,2721,14,0.701,3613
Completed,0.08,4,3782,9,0.159,2407
Completed,0.04,5,1598,15,0.94,4997
Completed,0.04,5,2445,7,0.54,4070
Completed,0.04,5,4638,19,0.324,1656
Completed,0.04,6,3275,2,0.785,2958
Completed,0.04,1700,1093,12,0.069,383
Completed,0.04,5,890,7,0.822,1359
Completed,0.04,6,3708,18,0.041,3777
Completed,0.03,11,4825,1,0.57,53
Completed,0.06,5,2019,14,0.287,2623
Completed,0.04,5,1480,4,0.203,3316
Completed,0.04,4,4295,10,0.918,883
Completed,0.04,5,2837,6,0.44,4667
Completed,0.04,5,28,20,0.656,2072
Completed,0.06,5,229,5,0.004,2992
Completed,0.04,5,3046,20,0.844,582
Completed,0.04,7,4086,4,0.266,4338
Completed,0.04,5,1279,11,0.607,1776
Completed,0.04,5,2139,2,0.881,2293
Completed,0.05,5,4959,13,0.225,4718
Completed,0.06,5,3575,8,0.635,983
Completed,0.05,5,769,17,0.477,3569
Completed,0.04,5,1194,3,0.723,4390
Completed,0.04,6,3389,11,0.382,1960
Completed,0.04,5,4525,7,0.977,3274
Completed,0.04,5,2344,18,0.137,693
Completed,0.08,4,1779,9,0.345,254
Completed,0.04,5,3971,16,0.503,2659
Completed,0.04,5,2531,0,0.106,1481
Completed,0.04,5,348,15,0.763,4048
Completed,0.04,4,416,10,0.592,3468
Completed,0.04,5,2600,16,0.313,1044
Completed,0.04,5,4059,0,0.828,4818
Completed,0.06,4,1868,14,0.05,2233
Completed,0.04,5,2256,3,0.461,1833
Completed,0.05,5,4437,13,0.681,4242
Completed,0.04,5,3320,6,0.209,526
Completed,0.04,5,1126,19,0.928,3087
Completed,0.04,5,701,1,0.184,3908
Completed,0.05,5,3507,13,0.962,1504
Completed,0.06,5,4871,8,0.429,2798
Completed,0.04,5,2052,18,0.707,232
Completed,0.06,6,1366,5,0.81,711
Completed,0.04,5,4174,19,0.091,3139
Completed,0.04,5,3114,4,0.55,1944
Completed,0.04,6,297,11,0.329,4524
Completed,0.04,5,115,4,0.987,405
Completed,0.04,6,2925,11,0.143,2820
Completed,0.06,5,4363,5,0.748,1633
Completed,0.04,6,1548,20,0.403,4209
Completed,0.08,4,1950,9,0.116,4863
Completed,0.05,5,4757,17,0.769,2424
Completed,0.04,5,3620,2,0.371,3748
Completed,0.05,4,802,13,0.525,1157
Completed,0.04,5,1005,7,0.272,2132
Completed,0.04,5,3188,18,0.617,4567
Completed,0.03,4136,4570,3,0.025,821
Completed,0.06,3,2377,12,0.869,3417
Completed,0.04,6,1666,0,0.64,2528
Completed,0.06,61,3850,15,0.487,108
Completed,0.08,4,2808,9,0.903,3873
Completed,0.04,5,618,16,0.25,1302
Completed,0.04,5,599,4,0.637,4148
Completed,0.04,5,2793,10,0.483,1577
Completed,0.04,5,3832,6,0.876,2881
Completed,0.04,5,1650,20,0.223,461
Completed,0.06,5,2356,8,0.26,1096
Completed,0.05,4,4547,17,0.604,3692
Completed,0.04,5,3167,1,0.005,2485
Completed,0.06,4,982,14,0.849,4919
Completed,0.04,5,786,6,0.105,3395
Completed,0.04,5,3602,19,0.758,804
Completed,0.04,5,4741,2,0.352,4589
Completed,0.06,4,1932,12,0.506,2149
Completed,0.04,5,1525,1,0.983,1280
Completed,0.06,4,4343,14,0.139,3856
Completed,0.04,4,2902,10,0.721,130
Completed,0.04,5,95,15,0.375,2545
Completed,0.08,4,274,9,0.783,2216
Completed,0.04,5,3094,16,0.064,4796
