Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Failed,,,1350,7,0.001,5000
Failed,,,5000,5,0.142,571
Failed,,,1581,7,0.001,1
Failed,,,5000,2,0.999,409
Failed,,,815,1,0.001,3018
Failed,,,2459,0,0.81,5000
Failed,,,985,5,0.001,5000
Failed,,,1437,7,0.001,5000
Failed,,,3948,1,0.001,1
Failed,,,957,5,0.206,4888
Failed,,,1209,9,0.08,4053
Failed,,,1953,0,0.63,2979
Failed,,,3172,2,0.999,3289
Failed,,,5000,1,0.001,2562
Failed,,,867,5,0.001,1
Failed,,,2475,1,0.375,201
Failed,,,2127,5,0.073,260
Failed,,,600,7,0.957,1
Failed,,,3505,1,0.241,131
Failed,,,1209,1,0.004,1019
Failed,,,4010,9,0.085,1945
Failed,,,444,5,0.385,365
Failed,,,3316,5,0.246,527
Failed,,,1685,7,0.001,5000
Failed,,,3299,7,0.001,1
Failed,,,4962,3,0.001,1
Failed,,,4099,9,0.017,4911
Failed,,,5000,3,0.403,5000
Failed,,,1179,7,0.001,1
Failed,,,3851,2,0.154,325
Failed,,,569,5,0.001,1
Failed,,,2817,5,0.523,26
Failed,,,5000,0,0.209,2357
Failed,,,1356,0,0.644,4806
Failed,,,363,5,0.999,1
Failed,,,5000,1,0.034,603
Failed,,,3232,0,0.278,259
Failed,,,1425,1,0.999,1
Failed,,,5000,1,0.339,1461
Failed,,,4583,7,0.134,202
Failed,,,5000,7,0.001,5000
Failed,,,2911,5,0.001,1
Failed,,,4023,0,0.329,1857
Failed,,,766,5,0.001,1616
Failed,,,1981,7,0.001,1
Failed,,,1026,5,0.001,1
Failed,,,5000,0,0.784,263
Failed,,,3784,7,0.149,369
Failed,,,713,5,0.125,4011
Failed,,,617,7,0.938,1
Failed,,,390,5,0.518,4309
Failed,,,2336,1,0.057,2272
Failed,,,4754,1,0.999,5000
Failed,,,3493,0,0.453,3463
Failed,,,5000,3,0.263,802
Failed,,,1521,0,0.181,4139
Failed,,,4402,7,0.001,1
Failed,,,1832,0,0.524,1006
Failed,,,1036,0,0.666,4447
Failed,,,289,5,0.09,1
Failed,,,2116,1,0.999,1
Failed,,,4286,1,0.058,721
Failed,,,3135,1,0.12,3824
Failed,,,3648,2,0.644,337
Failed,,,1550,7,0.105,135
Failed,,,2869,0,0.465,4082
Failed,,,1361,1,0.454,4953
Failed,,,1300,0,0.525,1040
Failed,,,3206,5,0.999,1
Failed,,,4040,2,0.029,189
Failed,,,5000,0,0.724,3461
Failed,,,3875,1,0.33,1299
Failed,,,2839,7,0.001,5000
Failed,,,3528,2,0.773,798
Failed,,,3059,0,0.271,1941
Failed,,,5000,7,0.129,286
Failed,,,3496,0,0.231,4096
Failed,,,1564,5,0.07,1636
Failed,,,1925,9,0.117,1169
Failed,,,4560,2,0.999,1
Failed,,,2708,0,0.651,4467
Failed,,,4701,2,0.001,1452
Failed,,,1397,5,0.001,5000
Failed,,,5000,5,0.079,1
Failed,,,2079,1,0.453,1501
Failed,,,4415,0,0.718,4706
Failed,,,4034,7,0.16,397
Failed,,,3618,2,0.999,1
Failed,,,2863,1,0.27,4703
Failed,,,5000,2,0.894,4204
Failed,,,2341,7,0.133,1459
Failed,,,4816,1,0.338,4003
Failed,,,1228,9,0.001,5000
Failed,,,4012,9,0.001,5000
Failed,,,4184,2,0.201,2939
Failed,,,1959,7,0.039,38
Failed,,,3512,0,0.308,1356
Failed,,,2404,0,0.676,646
Failed,,,1133,0,0.601,958
Failed,,,4452,9,0.001,2979
Failed,,,1284,0,0.334,51
Failed,,,3053,7,0.097,425
Failed,,,2837,5,0.32,601
Failed,,,4127,0,0.291,423
Failed,,,3426,1,0.999,4119
Failed,,,1232,1,0.419,3751
Failed,,,2225,1,0.3,2151
Failed,,,3710,1,0.337,2605
Failed,,,4722,5,0.117,84
Failed,,,2418,1,0.447,3416
Failed,,,4067,9,0.001,1
Failed,,,5000,2,0.168,2805
Failed,,,2916,5,0.001,1
Failed,,,5000,7,0.037,5000
Failed,,,4154,5,0.001,1
Failed,,,3145,5,0.001,5000
Failed,,,4114,2,0.615,4974
Failed,,,3277,2,0.617,2971
Failed,,,857,9,0.089,532
Failed,,,4519,2,0.886,1221
Failed,,,1933,0,0.386,4526
Failed,,,3986,3,0.423,1238
Failed,,,4802,5,0.088,5000
Failed,,,3405,1,0.331,1
Failed,,,3481,5,0.999,1
Failed,,,4866,5,0.064,830
Failed,,,4167,1,0.41,3913
Failed,,,5000,0,0.443,439
Failed,,,4636,5,0.001,5000
Failed,,,4018,2,0.542,595
Failed,,,3204,0,0.729,4952
Failed,,,563,5,0.306,1
Failed,,,2731,7,0.001,5000
Failed,,,3365,1,0.999,1
Failed,,,2303,0,0.301,4740
Failed,,,2690,5,0.001,1
Failed,,,963,5,0.09,436
Failed,,,5000,2,0.591,2362
Failed,,,5000,0,0.666,1931
Failed,,,4475,2,0.07,1
Failed,,,5000,1,0.436,1
Failed,,,4494,2,0.728,621
Failed,,,4368,2,0.077,4542
Failed,,,5000,2,0.222,4875
Failed,,,2370,0,0.224,4477
Failed,,,3582,5,0.001,1
Failed,,,4845,5,0.486,3001
Failed,,,1877,9,0.187,3994
Failed,,,4738,5,0.598,256
Failed,,,3617,0,0.409,548
Failed,,,3225,7,0.001,5000
Failed,,,2525,5,0.555,4946
Failed,,,5000,2,0.136,1259
Failed,,,1716,9,0.051,607
Failed,,,2630,5,0.001,1
Failed,,,3124,5,0.999,1
Failed,,,3075,0,0.903,3456
Failed,,,3767,0,0.796,3492
Failed,,,4410,0,0.528,1430
Failed,,,2702,1,0.369,704
Failed,,,3158,0,0.224,698
Failed,,,3486,0,0.279,4741
Failed,,,1893,0,0.731,3160
Failed,,,4340,1,0.999,1
Failed,,,5000,3,0.447,858
Failed,,,3322,5,0.001,1
Failed,,,4280,0,0.253,4609
Failed,,,4749,5,0.001,1
Failed,,,2809,5,0.001,1
Failed,,,1728,0,0.896,491
Failed,,,2431,0,0.58,1758
Failed,,,4166,9,0.196,3161
Failed,,,3068,0,0.649,1265
Failed,,,2857,5,0.001,1014
Failed,,,1732,7,0.999,1
Failed,,,560,8,0.001,2378
Failed,,,1090,7,0.088,4520
Failed,,,199,5,0.154,1
Failed,,,2124,7,0.001,1
Failed,,,4784,8,0.001,5000
Failed,,,828,2,0.829,3637
Failed,,,4159,5,0.171,1417
Failed,,,767,5,0.054,726
Failed,,,4283,9,0.001,314
Failed,,,2435,5,0.135,1089
Failed,,,3150,0,0.546,252
Failed,,,3883,2,0.713,56
Failed,,,588,5,0.001,5000
Failed,,,4859,1,0.999,4964
Failed,,,3186,5,0.065,3696
Failed,,,4934,2,0.001,2523
Failed,,,3897,7,0.841,175
Failed,,,3027,5,0.571,4972
Failed,,,3780,1,0.368,4775
Failed,,,1275,1,0.999,1
Failed,,,4243,0,0.2,3606
Failed,,,5000,2,0.694,5000
Failed,,,3142,1,0.44,1042
Failed,,,5000,3,0.508,1629
Failed,,,4493,1,0.405,2900
Failed,,,2812,0,0.585,1944
Failed,,,4222,1,0.521,1916
Failed,,,1285,1,0.502,2398
Failed,,,4125,5,0.662,4792
Failed,,,4101,2,0.001,1
Failed,,,1808,7,0.077,5000
Failed,,,4589,0,0.204,4824
Failed,,,4359,0,0.365,1
Failed,,,5000,3,0.001,5000
Failed,,,1519,0,0.583,270
Failed,,,1248,0,0.512,2381
Failed,,,1062,1,0.366,1592
Failed,,,5000,1,0.341,987
Failed,,,3807,2,0.999,5000
Failed,,,3881,5,0.001,5000
Failed,,,4670,2,0.624,4262
Failed,,,4526,2,0.999,1653
Failed,,,4132,7,0.271,642
Failed,,,2196,0,0.798,1789
Failed,,,1884,8,0.001,4622
Failed,,,1027,5,0.056,2417
Failed,,,3958,5,0.678,1892
Failed,,,5000,5,0.213,5000
Failed,,,743,5,0.391,5000
Failed,,,2714,1,0.478,4029
Failed,,,2727,0,0.685,1860
Failed,,,1969,7,0.077,3964
Failed,,,4305,9,0.001,2687
Failed,,,4531,1,0.999,5000
Failed,,,1249,5,0.001,1
Failed,,,4395,1,0.32,1985
Failed,,,1258,1,0.38,1343
Failed,,,3120,0,0.326,3888
Failed,,,4081,2,0.844,4742
Failed,,,4103,5,0.167,335
Failed,,,2047,0,0.46,4156
Failed,,,3617,2,0.879,4328
Failed,,,2559,5,0.132,212
Failed,,,5000,9,0.205,4896
Failed,,,658,5,0.001,5000
Failed,,,3070,2,0.198,4886
Failed,,,3676,0,0.326,1288
Failed,,,1214,5,0.001,5000
Failed,,,1336,0,0.589,1245
Failed,,,2856,5,0.001,1
Failed,,,3374,0,0.519,2650
Failed,,,3450,7,0.053,4696
Failed,,,1839,7,0.001,1
Failed,,,3294,1,0.492,3011
Failed,,,3172,5,0.485,38
Failed,,,192,2,0.581,3683
Failed,,,1669,5,0.001,5000
Failed,,,1340,0,0.448,3229
Failed,,,4373,2,0.737,4129
Failed,,,2668,5,0.999,1
Failed,,,825,5,0.119,326
Failed,,,4957,7,0.147,984
Failed,,,4322,2,0.603,3372
Failed,,,3899,5,0.001,5000
Failed,,,5000,9,0.001,5000
Failed,,,2396,7,0.03,1
Failed,,,1766,5,0.284,4718
Failed,,,1747,5,0.196,2446
Failed,,,233,2,0.777,46
Failed,,,3825,5,0.525,2728
Failed,,,2759,7,0.001,5000
Failed,,,4196,7,0.001,5000
Failed,,,929,5,0.336,27
Failed,,,3524,7,0.929,1
Failed,,,2981,5,0.578,1220
Failed,,,4290,0,0.886,724
Failed,,,818,2,0.98,2815
Failed,,,3593,7,0.937,1
Failed,,,3630,2,0.702,4959
Failed,,,876,0,0.398,3974
Failed,,,4644,5,0.498,750
Failed,,,3410,5,0.096,48
Failed,,,3465,2,0.808,3102
Failed,,,5000,5,0.118,5000
Failed,,,5000,7,0.764,443
Failed,,,3206,1,0.315,2310
Failed,,,4690,5,0.409,984
Failed,,,4856,7,0.197,628
Failed,,,872,2,0.716,5000
Failed,,,4505,7,0.052,108
Failed,,,2062,8,0.001,3754
Failed,,,2295,5,0.374,3018
Failed,,,4587,7,0.219,1980
Failed,,,1708,5,0.34,228
Failed,,,466,2,0.999,3
Failed,,,5000,5,0.389,1157
Failed,,,423,3,0.001,1
Failed,,,3527,7,0.942,1
Failed,,,3828,5,0.001,5000
Failed,,,4245,5,0.001,5000
Failed,,,3995,5,0.489,3981
Failed,,,201,2,0.999,1750
Failed,,,4271,0,0.238,3783
Failed,,,4222,2,0.999,1
Failed,,,449,2,0.713,2732
Failed,,,4643,7,0.001,1
Failed,,,2627,5,0.48,4548
Failed,,,2105,5,0.028,106
Failed,,,848,5,0.043,175
Failed,,,3312,5,0.001,2262
Failed,,,419,3,0.124,431
Failed,,,1671,5,0.093,2779
Failed,,,311,9,0.001,1988
Failed,,,715,0,0.556,2229
Failed,,,4590,1,0.999,5000
Failed,,,2586,7,0.074,5000
Failed,,,3468,5,0.33,3945
Failed,,,4399,7,0.117,2619
Failed,,,246,5,0.001,1
Failed,,,4382,0,0.178,4848
Failed,,,4226,1,0.355,466
Failed,,,3760,5,0.001,5000
Failed,,,2133,5,0.059,716
Failed,,,3308,5,0.704,3081
Failed,,,2199,7,0.147,3996
Failed,,,411,3,0.078,1
Failed,,,2563,7,0.035,4849
Failed,,,2900,7,0.001,5000
Failed,,,4959,7,0.11,4763
Failed,,,2204,5,0.387,1706
Failed,,,2051,7,0.145,3746
Failed,,,421,3,0.001,1
Failed,,,3961,5,0.488,2211
Failed,,,568,3,0.119,1613
Failed,,,4024,5,0.544,4381
Failed,,,878,7,0.23,2996
Failed,,,1848,5,0.238,2681
Failed,,,4027,5,0.039,4405
Failed,,,2345,5,0.45,657
Failed,,,1701,5,0.234,3662
Failed,,,746,0,0.537,1930
Failed,,,2775,7,0.112,1840
Failed,,,790,0,0.317,4447
Failed,,,4540,7,0.001,5000
Failed,,,3955,5,0.277,774
Failed,,,3701,5,0.489,4464
Failed,,,1859,5,0.206,2235
Failed,,,389,3,0.001,1
Failed,,,4501,5,0.288,4807
Failed,,,1814,5,0.104,2735
Failed,,,3205,0,0.852,4849
Failed,,,5000,7,0.13,1
Failed,,,1543,7,0.175,4353
Failed,,,1998,5,0.001,1
Failed,,,2710,7,0.216,5000
Failed,,,2787,5,0.429,1602
Failed,,,4962,5,0.52,921
Failed,,,2280,7,0.061,573
Failed,,,3005,5,0.687,465
Failed,,,4322,5,0.36,897
Failed,,,3999,7,0.021,4313
Failed,,,2348,5,0.069,4141
Failed,,,918,0,0.779,2408
Failed,,,1488,5,0.352,472
Failed,,,3478,1,0.379,4697
Failed,,,585,3,0.068,1782
Failed,,,811,7,0.183,4362
Failed,,,5000,5,0.391,2288
Failed,,,4117,7,0.001,1376
Failed,,,3580,7,0.905,1
Failed,,,1956,0,0.456,2970
Failed,,,3095,3,0.001,3852
Failed,,,3840,2,0.757,1121
Failed,,,1550,5,0.055,604
Failed,,,1846,7,0.001,1975
Failed,,,959,0,0.531,4549
Failed,,,1852,7,0.111,5000
Failed,,,2353,7,0.267,4351
Failed,,,1740,9,0.339,427
Failed,,,1247,5,0.379,5000
Failed,,,814,0,0.733,1
Failed,,,5000,2,0.531,1095
Failed,,,3070,7,0.001,1
Failed,,,4771,7,0.149,3995
Failed,,,4844,5,0.359,4253
Failed,,,4330,3,0.192,3645
Failed,,,4778,2,0.001,1
Failed,,,4085,2,0.193,2822
Failed,,,1983,0,0.811,404
Failed,,,2251,5,0.244,105
Failed,,,4147,3,0.105,4868
Failed,,,3426,2,0.531,17
Failed,,,3292,0,0.553,4685
Failed,,,4262,5,0.001,5000
Failed,,,4699,7,0.001,1
Failed,,,2648,5,0.497,5000
Failed,,,2087,5,0.001,1
Failed,,,1752,0,0.427,393
Failed,,,3802,3,0.518,367
Failed,,,1335,5,0.001,1
Failed,,,4447,0,0.468,4557
Failed,,,3136,2,0.11,834
Failed,,,4111,7,0.001,1
Failed,,,1817,7,0.232,426
Failed,,,2832,7,0.001,5000
Failed,,,307,5,0.051,104
Failed,,,3598,5,0.529,9
Failed,,,4498,0,0.579,4186
Failed,,,5000,4,0.001,1
Failed,,,2588,5,0.206,4897
Failed,,,783,2,0.633,1902
Failed,,,5000,5,0.58,2990
Failed,,,3539,5,0.105,7
Failed,,,2461,2,0.999,5000
Failed,,,3848,5,0.138,3380
Failed,,,5000,5,0.813,200
Failed,,,1659,6,0.172,345
Failed,,,4267,5,0.733,61
Failed,,,3562,7,0.056,1952
Failed,,,1915,5,0.346,2607
Failed,,,2251,1,0.326,3530
Failed,,,618,7,0.211,3547
Failed,,,3482,1,0.999,1625
Failed,,,4887,0,0.293,1659
Failed,,,1034,5,0.163,1825
Failed,,,659,5,0.053,1
Failed,,,1263,0,0.706,1761
Failed,,,3990,9,0.298,3816
Failed,,,3552,3,0.841,475
Failed,,,305,4,0.488,3201
Failed,,,2569,5,0.523,1146
Failed,,,4901,1,0.121,4409
Failed,,,3085,0,0.436,2112
Failed,,,774,1,0.769,4213
Failed,,,4827,7,0.087,5000
Failed,,,5000,5,0.3,1
Failed,,,3121,5,0.446,3098
Failed,,,4100,0,0.87,1372
Failed,,,486,2,0.568,212
Failed,,,2972,0,0.146,3975
Failed,,,3966,0,0.124,3705
Failed,,,4683,2,0.314,1565
Failed,,,1941,7,0.659,3934
Failed,,,2457,1,0.259,3123
Failed,,,2671,4,0.132,4327
Failed,,,996,3,0.547,1995
Failed,,,3897,0,0.906,713
Failed,,,1473,9,0.066,3693
Failed,,,1507,3,0.417,4059
Failed,,,3602,0,0.036,2767
Failed,,,1448,5,0.067,4411
Failed,,,1052,0,0.741,672
Failed,,,4019,7,0.001,1
Failed,,,795,5,0.001,1
Failed,,,441,3,0.094,1
Failed,,,4125,5,0.521,3700
Failed,,,4052,7,0.76,1
Failed,,,4364,2,0.472,4
Failed,,,1632,7,0.501,2995
Failed,,,1725,2,0.142,2469
Failed,,,3384,3,0.282,1173
Failed,,,459,2,0.927,2649
Failed,,,3039,7,0.085,604
Failed,,,4415,1,0.555,3867
Failed,,,2197,4,0.61,196
Failed,,,4934,5,0.394,2881
Failed,,,4119,4,0.651,2928
Failed,,,1841,5,0.369,247
Failed,,,1679,3,0.977,4601
Failed,,,4240,6,0.012,2246
Failed,,,3135,2,0.6,3319
Failed,,,867,7,0.381,950
Failed,,,524,1,0.204,361
Failed,,,216,0,0.963,2065
Failed,,,2655,9,0.057,4704
Failed,,,4970,3,0.582,855
Failed,,,2110,2,0.529,4458
Failed,,,4393,7,0.498,2447
Failed,,,422,5,0.111,1234
Failed,,,688,2,0.308,582
Failed,,,4186,0,0.177,1869
Failed,,,1027,2,0.544,2972
Failed,,,42,1,0.638,1059
Failed,,,2417,5,0.22,4632
Failed,,,1976,0,0.822,3665
Failed,,,4566,9,0.166,682
Failed,,,2820,2,0.691,4879
Failed,,,561,7,0.289,1889
Failed,,,823,4,0.108,1297
Failed,,,3876,8,0.001,1
Failed,,,191,3,0.428,4340
Failed,,,1998,5,0.605,3407
Failed,,,5000,0,0.946,1141
Failed,,,2481,0,0.144,2136
Failed,,,1883,0,0.326,4022
Failed,,,1273,5,0.547,4994
Failed,,,3368,9,0.204,4011
Failed,,,2946,9,0.268,2439
Failed,,,2598,1,0.999,1415
Failed,,,193,8,0.029,4085
Failed,,,1236,0,0.334,4765
Failed,,,3951,3,0.212,3469
Failed,,,1333,4,0.248,2819
Failed,,,3923,5,0.779,180
Failed,,,3463,1,0.363,4107
Failed,,,5000,7,0.321,199
Failed,,,4027,0,0.132,5
Failed,,,4633,9,0.335,2217
Failed,,,4351,7,0.258,326
Failed,,,4312,7,0.194,4147
Failed,,,3626,0,0.73,1288
Failed,,,2580,7,0.352,213
Failed,,,569,3,0.393,860
Failed,,,1241,5,0.553,2491
Failed,,,2082,5,0.062,5000
Failed,,,2208,4,0.077,78
Failed,,,615,9,0.327,3466
Failed,,,3488,4,0.546,689
Failed,,,1545,4,0.001,1
Failed,,,1160,3,0.368,4717
Failed,,,1714,9,0.397,4977
Failed,,,4882,9,0.383,4894
Failed,,,4190,7,0.074,668
Failed,,,3050,2,0.001,1
Failed,,,3680,7,0.291,4639
Failed,,,4542,3,0.098,4710
Failed,,,1875,7,0.344,2011
Failed,,,571,2,0.194,161
Failed,,,946,7,0.326,589
Failed,,,2431,5,0.056,1566
Failed,,,3282,2,0.253,2859
Failed,,,213,0,0.594,4022
Failed,,,5000,1,0.893,1117
Failed,,,69,2,0.66,3947
Failed,,,3640,2,0.481,2520
Failed,,,4723,2,0.81,1558
Failed,,,4126,2,0.268,4971
Failed,,,672,0,0.191,45
Failed,,,1941,0,0.167,1252
Failed,,,1281,2,0.211,4986
Failed,,,1850,4,0.564,496
Failed,,,1434,2,0.819,1480
Failed,,,828,2,0.999,2908
Failed,,,2951,5,0.001,1223
Failed,,,2452,7,0.087,1303
Failed,,,4520,7,0.102,551
Failed,,,953,5,0.05,2123
Failed,,,973,4,0.117,1658
Failed,,,2105,2,0.157,1512
Failed,,,3943,4,0.001,1
Failed,,,3304,7,0.262,1685
Failed,,,455,0,0.431,4242
Failed,,,4928,7,0.136,567
Failed,,,4656,4,0.939,509
Failed,,,2344,4,0.487,840
Failed,,,5000,7,0.195,1
Failed,,,3536,0,0.857,154
Failed,,,5000,0,0.362,1734
Failed,,,2419,4,0.039,758
Failed,,,701,3,0.354,5000
Failed,,,3000,0,0.275,3419
Failed,,,3971,2,0.717,4622
Failed,,,4920,7,0.271,1533
Failed,,,855,7,0.395,4634
Failed,,,2949,0,0.794,842
Failed,,,5000,5,0.013,3060
Failed,,,3790,6,0.001,1583
Failed,,,1024,5,0.47,418
Failed,,,3443,6,0.001,1
Failed,,,1757,2,0.999,2445
Failed,,,1131,5,0.268,2464
Failed,,,3470,5,0.074,4822
Failed,,,760,5,0.001,1926
Failed,,,1762,2,0.642,5000
Failed,,,193,8,0.344,1
Failed,,,4597,0,0.999,1
Failed,,,1760,5,0.669,3680
Failed,,,2667,0,0.882,1495
Failed,,,339,7,0.135,2
Failed,,,4233,7,0.11,647
Failed,,,281,0,0.843,2022
Failed,,,2938,7,0.001,1335
Failed,,,910,7,0.133,423
Failed,,,3327,5,0.022,3377
Failed,,,3010,4,0.938,442
Failed,,,5000,7,0.032,3479
Failed,,,4179,2,0.174,1815
Failed,,,3026,0,0.001,1
Failed,,,1634,5,0.268,1650
Failed,,,3958,5,0.123,4475
Failed,,,2359,8,0.001,1
Failed,,,11,4,0.49,1
Failed,,,1270,1,0.226,3129
Failed,,,5000,7,0.161,1
Failed,,,2183,4,0.586,51
Failed,,,964,5,0.495,4988
Failed,,,4290,1,0.127,1
Failed,,,5000,7,0.075,30
Failed,,,5000,3,0.299,4958
Failed,,,4109,2,0.613,69
Failed,,,1655,2,0.714,3443
Failed,,,272,4,0.624,140
Failed,,,3939,3,0.338,3901
Failed,,,2543,2,0.217,498
Failed,,,2393,0,0.286,886
Failed,,,995,5,0.302,4026
Failed,,,2950,0,0.631,5000
Failed,,,1117,2,0.752,246
Failed,,,44,6,0.001,1
Failed,,,4108,4,0.077,995
Failed,,,611,2,0.222,3392
Failed,,,4307,7,0.138,1
Failed,,,4958,0,0.779,5000
Failed,,,4079,5,0.502,850
Failed,,,4899,1,0.235,4815
Failed,,,2614,0,0.007,1
Failed,,,5000,2,0.615,869
Failed,,,324,4,0.551,1
Failed,,,456,5,0.031,2476
Failed,,,3763,7,0.237,241
Failed,,,4436,8,0.049,364
Failed,,,1863,5,0.001,2823
Failed,,,1567,0,0.774,1071
Failed,,,867,0,0.188,150
Failed,,,4593,4,0.11,1
Failed,,,2117,5,0.47,3180
Failed,,,1570,8,0.001,369
Failed,,,5000,5,0.202,111
Failed,,,4737,2,0.041,867
Failed,,,5000,2,0.732,2197
Failed,,,4983,0,0.181,698
Failed,,,853,4,0.171,971
Failed,,,2492,2,0.724,2594
Failed,,,2942,4,0.001,1294
Failed,,,4994,0,0.001,1
Failed,,,4353,5,0.593,4548
Failed,,,1722,2,0.176,3854
Failed,,,3511,7,0.061,3051
Failed,,,1519,4,0.077,418
Failed,,,1013,2,0.977,678
Failed,,,1010,4,0.001,1
Failed,,,1678,5,0.463,519
Failed,,,1627,2,0.001,1
Failed,,,640,5,0.066,796
Failed,,,3888,0,0.999,1
Failed,,,5000,5,0.635,5000
Failed,,,1691,4,0.122,642
Failed,,,436,0,0.263,761
Failed,,,3757,0,0.249,3950
Failed,,,3659,6,0.001,5000
Failed,,,4273,5,0.21,365
Failed,,,2712,2,0.896,1
Failed,,,1988,5,0.274,4607
Failed,,,3357,9,0.02,588
Failed,,,1634,0,0.9,758
Failed,,,4062,0,0.122,4805
Failed,,,4426,0,0.001,1
Failed,,,4314,5,0.182,31
Failed,,,2136,2,0.999,1
Failed,,,2847,2,0.781,1
Failed,,,2956,2,0.023,1040
Failed,,,1635,5,0.21,4679
Failed,,,3612,5,0.544,4530
Failed,,,1749,0,0.017,921
Failed,,,4300,7,0.187,1
Failed,,,3401,5,0.138,2327
Failed,,,1453,5,0.099,4038
Failed,,,5000,0,0.079,1
Failed,,,1475,0,0.001,1
Failed,,,3723,1,0.21,3570
Failed,,,2477,1,0.152,271
Failed,,,1527,5,0.158,4234
Failed,,,916,5,0.349,392
Failed,,,4228,0,0.605,4252
Failed,,,918,2,0.261,4219
Failed,,,1030,3,0.515,1285
Failed,,,2479,2,0.999,1
Failed,,,993,5,0.257,539
Failed,,,1793,0,0.805,674
Failed,,,5000,5,0.206,4923
Failed,,,4581,5,0.157,4754
Failed,,,4859,7,0.121,1
Failed,,,4750,5,0.632,3957
Failed,,,3917,1,0.584,1291
Failed,,,2581,0,0.107,1650
Failed,,,2101,2,0.8,4492
Failed,,,2121,0,0.417,405
Failed,,,2138,2,0.703,909
Failed,,,5000,5,0.361,1
Failed,,,154,2,0.77,325
Failed,,,1956,5,0.003,2876
Failed,,,4632,5,0.189,3871
Failed,,,3244,8,0.001,1
Failed,,,1199,2,0.648,776
Failed,,,3785,5,0.24,4688
Failed,,,2237,5,0.199,2838
Failed,,,1408,4,0.502,425
Failed,,,5000,7,0.054,2263
Failed,,,2821,4,0.53,452
Failed,,,3787,0,0.944,202
Failed,,,4444,2,0.736,1966
Failed,,,4210,0,0.574,5000
Failed,,,4981,3,0.178,1394
Failed,,,3419,1,0.601,1224
Failed,,,2653,0,0.996,1
Failed,,,4994,8,0.059,645
Failed,,,2198,5,0.185,193
Failed,,,4419,1,0.291,1377
Failed,,,1369,0,0.999,1
Failed,,,260,3,0.092,4535
Failed,,,1905,8,0.001,247
Failed,,,4082,9,0.052,1
Failed,,,1288,5,0.406,949
Failed,,,3488,9,0.001,1
Failed,,,3575,0,0.007,571
Failed,,,2464,2,0.001,398
Failed,,,935,3,0.276,4154
Failed,,,3368,1,0.218,3256
Failed,,,882,5,0.314,172
Failed,,,1650,5,0.514,2467
Failed,,,3687,5,0.607,5000
Failed,,,1628,1,0.251,668
Failed,,,904,7,0.891,1
Failed,,,3818,2,0.672,5000
Failed,,,823,5,0.195,3511
Failed,,,2854,7,0.16,199
Failed,,,2448,5,0.231,527
Failed,,,148,4,0.149,645
Failed,,,2680,0,0.534,4885
Failed,,,1109,5,0.055,63
Failed,,,5000,2,0.567,184
Failed,,,1327,0,0.12,4297
Failed,,,1932,5,0.281,1
Failed,,,5000,3,0.414,276
Failed,,,4847,8,0.001,1
Failed,,,2417,2,0.119,1
Failed,,,1884,5,0.426,196
Failed,,,2122,0,0.926,1889
Failed,,,4546,2,0.621,2544
Failed,,,5000,6,0.001,2650
Failed,,,1930,5,0.519,156
Failed,,,3473,7,0.232,673
Failed,,,3700,5,0.325,639
Failed,,,3408,7,0.105,1023
Failed,,,2327,6,0.001,1
Failed,,,5000,0,0.062,467
Failed,,,1032,2,0.001,284
Failed,,,5000,0,0.999,1
Failed,,,914,5,0.412,474
Failed,,,775,0,0.291,5000
Failed,,,5000,2,0.947,1
Failed,,,1862,4,0.48,1
Failed,,,1448,5,0.432,1535
Failed,,,4539,0,0.404,291
Failed,,,4755,7,0.001,3019
Failed,,,3816,2,0.849,461
Failed,,,3199,2,0.682,3308
Failed,,,5000,7,0.131,4201
Failed,,,3163,1,0.205,239
Failed,,,2993,2,0.999,321
Failed,,,749,5,0.489,1509
Failed,,,2126,5,0.095,1405
Failed,,,5000,9,0.057,1
Failed,,,2025,2,0.762,1836
Failed,,,3950,5,0.438,3290
Failed,,,3435,9,0.001,1
Failed,,,3570,5,0.3,696
Failed,,,4358,2,0.999,1
Failed,,,2490,2,0.001,1
Failed,,,1976,5,0.505,888
Failed,,,3159,5,0.359,697
Failed,,,5000,0,0.12,1
Failed,,,1202,5,0.301,658
Failed,,,4266,0,0.814,4431
Failed,,,2957,0,0.178,5000
Failed,,,2434,5,0.436,1
Failed,,,269,2,0.686,833
Failed,,,4176,1,0.21,3543
Failed,,,3990,2,0.094,1089
Failed,,,556,3,0.298,2622
Failed,,,945,5,0.519,622
Failed,,,4871,0,0.578,5000
Failed,,,4546,0,0.725,2100
Failed,,,4810,0,0.668,3406
Failed,,,1907,5,0.001,4018
Failed,,,2515,1,0.327,1
Failed,,,4541,0,0.999,1
Failed,,,4818,5,0.001,3065
Failed,,,1232,0,0.805,2785
Failed,,,4459,0,0.085,1
Failed,,,4598,7,0.058,2889
Failed,,,2190,1,0.196,3226
Failed,,,4138,0,0.943,1
Failed,,,43,0,0.428,3654
Failed,,,4892,7,0.257,1
Failed,,,5000,7,0.155,1438
Failed,,,5000,7,0.902,1
Failed,,,2949,0,0.948,1373
Failed,,,4375,2,0.554,5000
Failed,,,5000,5,0.235,1
Failed,,,4902,1,0.327,5000
Failed,,,3645,2,0.769,59
Failed,,,4364,8,0.001,2112
Failed,,,3101,5,0.212,243
Failed,,,4108,7,0.226,1
Failed,,,1648,0,0.265,4722
