Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Completed,0.17,14,2796,32,0.961,2464
Completed,0.32,6907,4856,124,0.067,2966
Completed,0.19,422,714,3,0.587,519
Completed,0.17,12,485,108,0.868,783
Completed,0.27,1234,3845,19,0.348,3230
Completed,0.17,13,3504,79,0.743,1498
Completed,0.18,160,2178,48,0.223,3789
Completed,0.17,14,2456,118,0.674,3688
Completed,0.29,2808,3158,9,0.172,970
Completed,0.17,14,4183,85,0.799,4228
Completed,0.18,399,196,42,0.297,1665
Completed,0.32,4956,1060,69,0.017,2026
Completed,0.17,14,4578,58,0.518,4589
Completed,0.17,3533,3085,102,0.391,61
Completed,0.26,11,1288,25,0.893,2779
Completed,0.17,14,1349,66,0.612,3875
Completed,0.14,4619,2990,61,0.11,1466
Completed,0.17,14,4662,97,0.986,3183
Completed,0.17,768,992,30,0.484,932
Completed,0.21,1214,293,113,0.204,570
Completed,0.17,13,4119,14,0.706,2822
Completed,0.21,2102,3230,82,0.328,2374
Completed,0.17,15,2369,45,0.83,4783
Completed,0.29,265,2101,107,0.255,2693
Completed,0.27,797,3587,20,0.774,93
Completed,0.28,5052,3754,72,0.13,4635
Completed,0.17,13,551,55,0.649,1877
Completed,0.17,13,634,88,0.93,1614
Completed,0.21,3688,4930,39,0.411,4372
Completed,0.27,430,2732,123,0.556,1060
Completed,0.27,7179,1714,4,0.036,3661
Completed,0.17,14,1771,126,0.786,2325
Completed,0.17,14,2632,1,0.306,4915
Completed,0.19,251,4708,93,0.661,359
Completed,0.19,2735,881,34,0.181,3107
Completed,0.17,14,339,77,0.399,3390
Completed,0.17,12,4010,50,0.88,642
Completed,0.19,6691,3653,110,0.025,3929
Completed,0.17,13,2010,17,0.506,1338
Completed,0.16,1402,2269,87,0.082,1119
Completed,0.17,14,3286,40,0.576,3518
Completed,0.25,817,4366,116,0.456,1835
Completed,0.26,14,71,11,0.95,4076
Completed,0.17,15,1248,100,0.732,4419
Completed,0.27,5940,4449,27,0.238,2177
Completed,0.17,13,2900,71,0.857,2630
Completed,0.16,3798,1415,56,0.363,231
Completed,0.24,3297,1421,71,0.108,4768
Completed,0.17,14,2904,56,0.61,2369
Completed,0.17,14,4435,100,0.482,2827
Completed,0.17,12,1232,27,0.984,585
Completed,0.17,18,65,116,0.703,927
Completed,0.32,3273,4363,11,0.201,3169
Completed,0.17,14,3299,87,0.828,1480
Completed,0.17,569,2286,40,0.326,3880
Completed,0.17,15,1996,110,0.777,3666
Completed,0.24,5489,3637,17,0.257,1075
Completed,0.17,15,4016,77,0.652,4357
Completed,0.21,1714,343,50,0.132,1609
Completed,0.17,724,894,93,0.413,1891
Completed,0.17,14,4725,34,0.932,4640
Completed,0.17,3541,2626,126,0.039,88
Completed,0.17,14,1767,1,0.558,2679
Completed,0.31,4123,1701,123,0.307,1343
Completed,0.17,14,2716,4,0.788,3944
Completed,0.17,14,638,39,0.663,3385
Completed,0.17,14,565,72,0.881,3122
Completed,0.19,3170,3769,55,0.401,363
Completed,0.17,14,3580,107,0.507,4911
Completed,0.31,466,2096,20,0.026,2310
Completed,0.27,474,2376,82,0.575,216
Completed,0.19,5473,3233,45,0.081,2625
Completed,0.17,14,4106,113,0.949,2182
Completed,0.17,14,277,14,0.455,4433
Completed,0.19,2634,985,97,0.236,4072
Completed,0.17,14,4657,30,0.731,1820
Completed,0.17,14,3004,66,0.361,3533
Completed,0.17,13,1365,61,0.855,1124
Completed,0.17,13,1273,102,0.637,2220
Completed,0.24,1527,3072,25,0.143,4937
Completed,0.27,73,4582,69,0.762,415
Completed,0.21,1233,1067,58,0.268,2978
Completed,0.22,851,212,85,0.049,3339
Completed,0.19,241,4195,42,0.544,776
Completed,0.17,15,3154,118,0.424,4029
Completed,0.1,12,2449,9,0.918,1311
Completed,0.17,13,2182,79,0.494,1214
Completed,0.17,15,3510,48,0.975,3506
Completed,0.17,14,471,19,0.601,4216
Completed,0.22,13,711,124,0.819,4480
Completed,0.29,3407,4849,3,0.338,2033
Completed,0.17,17,2812,95,0.694,2539
Completed,0.26,7073,1639,32,0.214,248
Completed,0.17,14,1847,90,0.964,3775
Completed,0.21,95,2551,37,0.444,1493
Completed,0.17,14,4788,121,0.59,3235
Completed,0.21,4848,806,6,0.07,798
Completed,0.21,670,420,105,0.351,514
Completed,0.17,14,3934,22,0.87,2951
Completed,0.27,2066,3728,74,0.226,2479
Completed,0.17,15,1930,53,0.745,4761
Completed,0.28,492,2188,115,0.17,2784
Completed,0.37,1617,3362,12,0.672,76
Completed,0.17,14,4291,80,0.295,4574
Completed,0.17,13,151,47,0.797,2021
Completed,0.17,15,1172,64,0.516,1679
Completed,0.17,13,2820,99,0.89,965
Completed,0.17,14,1490,28,0.388,3673
Completed,0.17,748,1535,119,0.926,3
Completed,0.29,11,2863,8,0.416,2764
Completed,0.17,14,4476,84,0.552,1964
Completed,0.22,3752,1118,43,0.042,4567
Completed,0.17,15,108,68,0.26,4284
Completed,0.17,13,4246,59,0.77,1681
Completed,0.21,2909,3415,103,0.135,3750
Completed,0.17,15,2243,24,0.645,990
Completed,0.17,14,3674,33,0.718,3805
Completed,0.2,4605,3978,125,0.315,845
Completed,0.17,14,463,2,0.842,3251
Completed,0.17,13,859,109,0.624,2909
Completed,0.17,14,2508,78,0.998,4693
Completed,0.17,15,1803,49,0.471,2444
Completed,0.17,17,1585,75,0.722,3448
Completed,0.27,2357,2759,52,0.249,1208
Completed,0.17,14,4894,104,0.847,4144
Completed,0.2,2241,754,23,0.374,1748
Completed,0.19,2443,524,120,0.093,2109
Completed,0.17,15,3883,7,0.566,4506
Completed,0.32,2840,3467,91,0.468,301
Completed,0.17,13,2137,36,0.94,2540
Completed,0.17,14,2494,98,0.396,4986
Completed,0.17,14,3198,29,0.882,2235
Completed,0.17,163,159,62,0.508,446
Completed,0.17,12,1023,81,0.788,709
Completed,0.19,3817,4537,46,0.302,3303
Completed,0.17,13,3124,114,0.664,1268
Completed,0.23,2872,1327,13,0.178,4019
Completed,0.18,1083,1389,86,0.334,2611
Completed,0.19,54,3029,41,0.82,176
Completed,0.17,15,4624,117,0.209,4396
Completed,0.17,14,951,10,0.695,2116
Completed,0.17,14,252,101,0.976,1853
Completed,0.17,14,4082,26,0.489,4132
Completed,0.17,13,3268,70,0.602,1142
Completed,0.21,1321,2409,57,0.115,3577
Completed,0.17,14,2063,127,0.535,3948
Completed,0.17,14,3794,92,0.909,3412
Completed,0.23,546,590,35,0.436,702
Completed,0.3,4605,673,76,0.156,341
Completed,0.17,15,4970,51,0.628,3052
Completed,0.17,13,2691,111,0.28,2301
Completed,0.17,14,1677,16,0.753,4856
Completed,0.17,14,2591,21,0.531,3601
Completed,0.17,13,4748,73,0.378,1596
Completed,0.17,14,919,54,0.905,4316
Completed,0.17,15,378,89,0.686,4658
Completed,0.17,14,3612,122,0.811,2712
Completed,0.17,13,2309,67,0.863,2398
Completed,0.17,14,3324,60,0.354,4842
Completed,0.17,13,4329,96,0.739,588
Completed,0.23,119,30,31,0.229,2877
Completed,0.17,17,1207,112,0.447,3161
Completed,0.17,13,4412,15,0.957,871
Completed,0.27,3050,2939,83,0.073,3856
Completed,0.17,13,1455,44,0.582,1411
Completed,0.17,14,1466,108,0.464,4353
Completed,0.17,13,2952,19,0.944,1632
Completed,0.17,921,1186,48,0.57,1078
Completed,0.17,11,19,95,0.851,111
Completed,0.17,14,4315,32,0.37,2675
Completed,0.22,12,3348,124,0.726,1895
Completed,0.17,127,2330,3,0.245,4617
Completed,0.17,13,1984,69,0.668,2840
Completed,0.24,6922,3625,58,0.174,552
Completed,0.17,14,4027,102,0.793,4801
Completed,0.27,284,356,25,0.298,2356
Completed,0.19,4766,909,118,0.018,1447
Completed,0.1,14,4735,9,0.512,3893
Completed,0.18,1553,2614,85,0.392,914
Completed,0.17,14,1754,42,0.886,3202
Completed,0.17,6612,1654,80,0.139,2159
Completed,0.18,1007,2671,47,0.641,4437
Completed,0.17,16,687,12,0.766,2648
Completed,0.17,16,613,99,0.548,3536
Completed,0.17,16,3535,64,0.922,4095
Completed,0.22,147,2050,63,0.42,1816
Completed,0.17,13,2386,121,0.994,660
Completed,0.17,18,3248,6,0.475,3372
Completed,0.17,14,4093,90,0.62,1356
Completed,0.19,1050,266,37,0.101,3911
Completed,0.17,18,974,74,0.319,4897
Completed,0.17,13,4645,53,0.839,2343
Completed,0.2,3647,3018,105,0.194,3089
Completed,0.17,11,1375,22,0.714,377
Completed,0.17,13,1302,77,0.807,1785
Completed,0.17,16,3097,50,0.288,4180
Completed,0.17,13,4555,110,0.682,1249
Completed,0.21,2452,1039,17,0.163,3490
Completed,0.19,91,184,126,0.381,2504
Completed,0.17,12,4169,1,0.901,263
Completed,0.17,4428,3179,93,0.007,4464
Completed,0.17,14,2478,34,0.527,2068
Completed,0.32,684,2112,100,0.077,409
Completed,0.17,13,3439,27,0.579,3003
Completed,0.17,14,3902,71,0.451,2194
Completed,0.17,14,541,56,0.953,4944
Completed,0.17,14,779,87,0.735,4055
Completed,0.17,15,2740,116,0.86,3345
Completed,0.38,2712,1569,11,0.358,750
Completed,0.17,14,1821,113,0.605,4610
Completed,0.32,2379,2523,14,0.111,2005
Completed,0.17,14,4817,82,0.98,2800
Completed,0.16,3036,831,45,0.485,40
Completed,0.32,1584,445,66,0.205,949
Completed,0.17,14,3963,61,0.699,3708
Completed,0.21,2304,3700,97,0.33,1644
Completed,0.17,13,1904,30,0.824,4248
Completed,0.17,219,2261,88,0.276,3209
Completed,0.17,12,3431,39,0.757,804
Completed,0.27,3611,4221,123,0.152,3769
Completed,0.17,13,79,4,0.632,1518
Completed,0.17,18,1100,107,0.913,2485
Completed,0.17,19,4460,20,0.433,4735
Completed,0.19,319,2889,72,0.539,539
Completed,0.17,6564,1563,55,0.058,2945
Completed,0.31,1226,1508,92,0.503,838
Completed,0.23,3796,2836,35,0.03,3277
Completed,0.17,13,4504,127,0.877,1530
Completed,0.17,15,1143,0,0.405,3811
Completed,0.17,14,133,111,0.186,4719
Completed,0.17,14,4275,16,0.659,2438
Completed,0.17,14,3388,76,0.311,2915
Completed,0.17,12,2217,51,0.784,477
Completed,0.17,15,3743,10,0.852,4532
Completed,0.17,14,392,41,0.727,2748
Completed,0.17,14,788,70,0.945,3715
Completed,0.23,132,4773,57,0.459,1005
Completed,0.17,14,2577,101,0.571,4268
Completed,0.17,15,1614,96,0.831,3014
Completed,0.17,14,4868,67,0.707,4980
Completed,0.17,15,3857,44,0.988,3993
Completed,0.17,13,4316,127,0.549,1287
Completed,0.17,14,2103,24,0.384,4418
Completed,0.21,4924,1781,105,0.214,3838
Completed,0.17,14,4619,14,0.844,2025
Completed,0.25,2675,3701,83,0.294,2793
Completed,0.2,48,199,52,0.648,883
Completed,0.31,781,2152,67,0.002,3038
Completed,0.17,19,1235,30,0.576,2230
Completed,0.29,1080,691,91,0.433,798
Completed,0.21,9044,3848,97,0.076,1922
Completed,0.17,16,1306,119,0.661,4528
Completed,0.19,7656,4796,16,0.28,1331
Completed,0.2,4198,3295,47,0.398,2428
Completed,0.3,1472,2470,100,0.299,323
Completed,0.17,15,3930,3,0.634,3503
Completed,0.16,4225,2973,94,0.193,1759
Completed,0.17,16,4383,108,0.412,3568
Completed,0.21,3120,4080,29,0.241,2831
Completed,0.17,15,2537,64,0.682,2378
Completed,0.21,2589,1065,39,0.251,4266
Completed,0.19,3055,3080,5,0.326,689
Completed,0.17,14,3998,88,0.75,3948
Completed,0.15,1832,2421,63,0.184,2067
Completed,0.17,15,1474,78,0.477,1554
Completed,0.24,3499,3761,58,0.442,530
Completed,0.18,2905,2773,34,0.126,3296
Completed,0.26,16,1044,11,0.83,4293
Completed,0.17,14,3595,32,0.748,3605
Completed,0.17,14,2538,87,0.916,2625
Completed,0.18,8091,1768,63,0.141,1728
Completed,0.21,416,3058,82,0.569,1128
Completed,0.23,165,3808,126,0.634,339
Completed,0.17,15,499,22,0.42,4049
Completed,0.18,1092,633,97,0.243,4721
Completed,0.17,13,1188,53,0.88,2786
Completed,0.17,15,3471,30,0.541,4646
Completed,0.17,17,101,66,0.703,3447
Completed,0.11,1331,2687,56,0.481,388
Completed,0.17,14,4502,12,0.548,2821
Completed,0.18,278,659,48,0.602,963
Completed,0.17,13,3375,27,0.941,1603
Completed,0.17,13,3972,64,0.592,1330
Completed,0.19,1004,3073,3,0.21,4870
Completed,0.21,203,2496,28,0.664,502
Completed,0.17,13,4741,55,0.761,2401
Completed,0.18,2576,1261,125,0.186,3186
Completed,0.17,13,3045,21,0.899,2442
Completed,0.18,6133,4767,33,0.068,4975
Completed,0.17,14,4546,117,0.806,2530
Completed,0.21,4875,1013,29,0.029,1868
Completed,0.17,17,1988,94,0.646,4430
Completed,0.31,4244,2643,65,0.224,44
Completed,0.17,14,1801,41,0.937,4300
Completed,0.24,577,200,106,0.321,1905
Completed,0.17,14,4183,69,0.925,4919
Completed,0.17,14,1785,110,0.531,2981
Completed,0.24,1659,2505,6,0.308,1379
Completed,0.26,11,1928,25,0.822,3251
Completed,0.17,14,4684,50,0.724,3853
Completed,0.17,13,782,14,0.687,1956
Completed,0.17,116,3233,37,0.768,144
Completed,0.17,14,2737,95,0.407,2267
Completed,0.31,164,27,116,0.014,455
Completed,0.12,10070,4243,109,0.043,837
Completed,0.17,14,46,5,0.765,4782
Completed,0.29,1412,1647,70,0.382,1437
Completed,0.17,13,1167,114,0.588,3949
Completed,0.24,5437,4392,26,0.374,395
Completed,0.21,1915,764,38,0.289,3537
Completed,0.29,3764,3329,13,0.137,4187
Completed,0.17,18,3652,119,0.307,4688
Completed,0.19,1401,1906,31,0.53,975
Completed,0.24,8169,4693,96,0.203,890
Completed,0.29,12,843,8,0.979,4757
Completed,0.17,14,3250,35,0.57,2829
Completed,0.15,4483,3940,23,0.401,381
Completed,0.17,14,1499,83,0.611,4483
Completed,0.17,17,4987,72,0.835,4934
Completed,0.21,3330,708,32,0.113,676
Completed,0.17,14,2230,99,0.745,3122
Completed,0.37,1245,3307,11,0.468,1285
Completed,0.31,2272,2825,124,0.136,2484
Completed,0.17,14,1480,20,0.919,3149
Completed,0.17,17,3882,63,0.502,3798
Completed,0.17,14,425,56,0.845,2693
Completed,0.33,1239,1322,123,0.478,1027
Completed,0.17,13,2984,19,0.7,4583
Completed,0.17,15,3148,100,0.898,4150
Completed,0.34,2238,2389,12,0.185,203
Completed,0.17,14,2587,71,0.422,2924
Completed,0.17,16,1857,47,0.645,1480
Completed,0.17,13,4111,4,0.805,800
Completed,0.18,1879,2561,0,0.11,4084
Completed,0.17,13,263,90,0.688,1598
Completed,0.17,14,2645,54,0.675,2308
Completed,0.2,7022,1991,41,0.19,2947
Completed,0.24,2129,3043,98,0.452,178
Completed,0.17,14,4021,33,0.818,3522
Completed,0.17,14,602,38,0.537,4999
Completed,0.17,13,3326,122,0.715,3170
Completed,0.17,14,767,81,0.859,3770
Completed,0.17,13,4394,109,0.79,1879
Completed,0.17,14,3573,46,0.408,4326
Completed,0.21,90,49,114,0.337,2517
Completed,0.17,13,4241,26,0.622,1852
Completed,0.17,13,29,3,0.589,1941
Completed,0.17,12,3553,95,0.659,1230
Completed,0.18,61,2159,55,0.381,4393
Completed,0.17,13,1106,116,0.764,1831
Completed,0.17,13,1531,115,0.97,3885
Completed,0.17,16,2335,4,0.678,4845
Completed,0.17,13,3443,56,0.732,1742
Completed,0.24,5214,1617,39,0.156,3630
Completed,0.33,207,95,100,0.523,89
Completed,0.17,16,4369,12,0.3,4270
Completed,0.21,350,99,53,0.133,3836
Completed,0.17,14,1623,118,0.515,2368
Completed,0.21,5331,3469,105,0.124,3004
Completed,0.17,13,2090,1,0.838,1403
Completed,0.17,15,2908,74,0.584,4221
Completed,0.21,4477,1558,34,0.362,119
Completed,0.31,283,347,14,0.435,916
Completed,0.26,5201,4686,69,0.174,3461
Completed,0.17,13,2502,113,0.855,989
Completed,0.24,3803,1787,25,0.071,4621
Completed,0.17,12,3579,127,0.798,578
Completed,0.17,14,4952,104,0.692,4375
Completed,0.31,3471,760,0,0.469,38
Completed,0.26,1471,2861,92,0.276,1803
Completed,0.18,1797,3986,112,0.459,2279
Completed,0.29,6125,1279,91,0.12,468
Completed,0.16,689,2356,44,0.297,801
Completed,0.21,8621,4803,7,0.129,1452
Completed,0.18,478,1958,120,0.58,1684
Completed,0.15,2489,2632,103,0.035,3571
Completed,0.36,1029,249,11,0.08,2837
Completed,0.31,226,1771,72,0.711,867
Completed,0.17,13,4654,20,0.533,2222
Completed,0.29,1683,2499,107,0.235,2143
Completed,0.17,15,315,95,0.794,4650
Completed,0.17,14,3811,88,0.577,3236
Completed,0.17,15,308,122,0.831,2241
Completed,0.17,12,172,61,0.637,1056
Completed,0.17,13,2612,22,0.781,1666
Completed,0.21,3626,4576,34,0.248,4199
Completed,0.19,4109,890,30,0.161,2341
Completed,0.17,15,2414,93,0.544,3957
Completed,0.15,4157,3144,53,0.259,403
Completed,0.29,5195,2991,66,0.093,830
Completed,0.29,1551,1448,69,0.311,1911
Completed,0.17,14,1119,37,0.405,3073
Completed,0.17,12,2176,102,0.771,627
Completed,0.31,4826,3521,14,0.05,4964
Completed,0.18,63,2771,121,0.351,3769
Completed,0.17,12,1694,17,0.566,604
Completed,0.31,193,2791,8,0.598,694
Completed,0.17,16,3888,20,0.952,4472
Completed,0.34,1436,2931,73,0.377,268
Completed,0.17,15,1194,107,0.453,4777
Completed,0.17,13,2705,12,0.613,1707
Completed,0.23,1274,4312,125,0.547,1115
Completed,0.17,30,3502,73,0.482,3646
Completed,0.21,4301,1215,98,0.065,4257
Completed,0.31,455,4480,10,0.849,157
Completed,0.17,14,676,54,0.809,3259
Completed,0.17,15,2931,106,0.942,4912
Completed,0.26,5952,1512,2,0.221,732
Completed,0.19,5050,3272,114,0.211,1566
Completed,0.21,685,840,89,0.371,1005
Completed,0.17,12,1062,13,0.506,1492
Completed,0.17,16,1751,57,0.464,4062
Completed,0.17,14,1877,84,0.319,4002
Completed,0.17,13,4206,51,0.747,2169
Completed,0.17,2469,2624,110,0.173,2624
Completed,0.1,12,959,9,0.76,734
Completed,0.18,237,889,76,0.248,2490
Completed,0.17,14,2432,17,0.672,2933
Completed,0.17,14,1504,96,0.971,3447
Completed,0.16,690,586,61,0.421,1743
Completed,0.17,5918,3254,56,0.206,858
Completed,0.27,901,2195,115,0.115,1390
Completed,0.29,2565,997,124,0.135,3187
Completed,0.17,15,4167,70,0.375,4564
Completed,0.17,15,1915,33,0.691,1454
Completed,0.17,15,1612,80,0.897,2114
Completed,0.19,6948,4490,55,0.044,4061
Completed,0.23,1244,3533,106,0.595,757
Completed,0.17,14,69,13,0.464,2607
Completed,0.18,43,31,120,0.587,74
Completed,0.22,104,3572,31,0.472,3127
Completed,0.17,14,4528,66,0.919,1432
Completed,0.17,5130,1574,37,0.022,4583
Completed,0.17,14,4248,36,0.932,1108
Completed,0.17,16,2666,121,0.491,4101
Completed,0.17,17,2891,60,0.5,2716
Completed,0.17,18,2234,6,0.99,3781
Completed,0.17,17,3213,77,0.831,3385
Completed,0.17,1910,388,42,0.227,286
Completed,0.17,15,625,72,0.543,4368
Completed,0.17,15,4877,114,0.962,2912
Completed,0.22,9315,1543,21,0.096,1070
Completed,0.17,17,2342,93,0.624,3609
Completed,0.17,17,2843,103,0.884,4733
Completed,0.33,3882,760,0,0.05,1595
Completed,0.23,83,1146,69,0.941,224
Completed,0.17,15,307,111,0.779,1649
Completed,0.32,1315,3613,8,0.163,4838
Completed,0.17,13,4570,85,0.727,604
Completed,0.17,17,1850,50,0.332,3696
Completed,0.17,14,2023,122,0.826,1001
Completed,0.17,13,839,98,0.741,2512
Completed,0.17,14,4925,41,0.582,4617
Completed,0.25,9388,3383,116,0.031,99
Completed,0.17,14,517,19,0.91,3259
Completed,0.17,15,437,113,0.346,2341
Completed,0.17,14,3145,22,0.713,4142
Completed,0.27,10055,4688,75,0.148,1198
Completed,0.17,16,1394,44,0.793,3096
Completed,0.2,289,317,40,0.37,3010
Completed,0.17,12,1371,107,0.986,768
Completed,0.17,13,3216,116,0.378,3902
Completed,0.2,3215,818,95,0.047,3222
Completed,0.17,14,1943,72,0.463,2005
Completed,0.23,445,118,86,0.082,4925
Completed,0.17,15,3465,49,0.976,1874
Completed,0.38,2647,1700,11,0.529,420
Completed,0.32,557,98,19,0.064,2200
Completed,0.17,18,1619,80,0.696,4020
Completed,0.39,7799,3446,79,0.182,884
Completed,0.17,15,2091,39,0.903,4750
Completed,0.27,1966,1193,100,0.272,1533
Completed,0.17,14,4900,88,0.325,4675
Completed,0.27,758,2337,115,0.22,2737
Completed,0.17,13,2914,108,0.642,2127
Completed,0.17,14,1530,4,0.427,3496
Completed,0.23,128,476,71,0.81,307
Completed,0.22,6770,3813,47,0.026,4097
Completed,0.17,16,3367,102,0.767,4268
Completed,0.2,515,1145,33,0.513,874
Completed,0.17,15,4053,31,0.586,3840
Completed,0.17,14,3805,78,0.338,5000
Completed,0.18,300,4283,48,0.617,1280
Completed,0.17,13,2967,0,0.66,1592
Completed,0.17,12,4844,0,0.911,790
Completed,0.17,15,5000,67,0.328,5000
Completed,0.17,14,461,0,0.836,4750
Completed,0.17,12,4870,34,0.849,647
Completed,0.31,545,336,59,0.556,212
Completed,0.31,2886,497,0,0.001,1
Completed,0.18,403,598,56,0.546,1453
Completed,0.17,13,1555,85,0.786,2229
Completed,0.14,3977,2909,61,0.002,3361
Completed,0.17,14,3382,74,0.332,2870
Completed,0.17,16,2314,34,0.61,1503
Completed,0.1,14,4903,9,0.965,933
Completed,0.16,9005,4525,93,0.158,1573
Completed,0.2,242,2087,118,0.264,1011
Completed,0.17,13,2664,105,0.871,4126
Completed,0.26,8864,1626,1,0.088,258
Completed,0.17,13,4342,42,0.489,2156
Completed,0.2,17,4368,123,0.848,3410
Completed,0.2,1285,260,45,0.148,738
Completed,0.16,7142,3630,113,0.109,2352
Completed,0.26,1434,1029,90,0.44,531
Completed,0.17,13,4754,102,0.402,3634
Completed,0.28,1707,2463,77,0.055,4244
Completed,0.17,16,1406,58,0.346,4525
Completed,0.17,13,350,121,0.978,1777
Completed,0.26,6058,3957,17,0.202,2596
Completed,0.16,149,442,62,0.552,592
Completed,0.17,13,3860,57,0.834,1679
Completed,0.17,13,3166,98,0.699,1327
Completed,0.17,14,2372,10,0.477,3086
Completed,0.17,11,928,73,0.844,638
Completed,0.2,1752,3724,54,0.423,1189
Completed,0.17,14,4089,2,0.605,3739
Completed,0.17,13,2797,46,0.66,2960
Completed,0.17,15,3570,89,0.99,3310
Completed,0.26,455,2142,49,0.206,2334
Completed,0.17,13,4931,78,0.503,2091
Completed,0.17,10,2208,101,0.92,162
Completed,0.17,14,2881,122,0.467,4546
Completed,0.17,13,1424,18,0.744,1068
Completed,0.2,3810,605,81,0.112,2735
Completed,0.2,306,4024,86,0.268,3757
Completed,0.19,1989,521,16,0.244,1736
Completed,0.3,2421,2966,59,0.333,1164
Completed,0.34,8331,3404,76,0.002,108
Completed,0.17,14,2293,36,0.785,4286
Completed,0.17,13,689,103,0.419,1997
Completed,0.17,23,4847,15,0.633,3597
Completed,0.17,14,4464,91,0.49,3889
Completed,0.32,558,1249,51,0.704,489
Completed,0.17,14,2162,64,0.954,2910
Completed,0.22,5757,3551,40,0.24,1463
Completed,0.17,13,2010,88,0.938,2292
Completed,0.17,14,1705,55,0.629,3323
Completed,0.17,14,4263,28,0.789,3933
Completed,0.17,15,281,43,0.441,3484
Completed,0.17,11,1729,104,0.823,294
Completed,0.27,3521,1086,92,0.147,2749
Completed,0.17,13,4628,52,0.924,1615
Completed,0.2,360,2446,75,0.347,1541
Completed,0.17,14,3120,84,0.767,3402
Completed,0.26,7589,1345,60,0.054,2192
Completed,0.17,17,368,127,0.686,4013
Completed,0.17,18,3786,120,0.966,2633
Completed,0.17,16,866,79,0.551,3579
Completed,0.22,6381,4829,39,0.267,2054
Completed,0.26,2067,4602,115,0.606,432
Completed,0.17,14,957,27,0.322,3908
Completed,0.33,297,2140,70,0.63,67
Completed,0.16,2213,3702,48,0.225,3346
Completed,0.27,729,178,108,0.029,4823
Completed,0.17,16,4161,67,0.725,2116
Completed,0.19,2013,1708,64,0.207,4337
Completed,0.19,608,2736,40,0.991,3
Completed,0.22,8828,4453,28,0.042,2572
Completed,0.17,15,2369,125,0.937,4569
Completed,0.16,1488,584,87,0.288,555
Completed,0.2,9860,4041,80,0.068,1714
Completed,0.2,5730,1423,101,0.17,1304
Completed,0.17,14,2884,13,0.884,3060
Completed,0.17,14,2210,18,0.493,2430
Completed,0.17,9461,4929,57,0.083,608
Completed,0.22,4862,1164,5,0.015,3715
Completed,0.19,824,1926,110,0.279,4110
Completed,0.2,1381,2794,89,0.239,4445
Completed,0.17,13,1649,49,0.953,1202
Completed,0.17,15,4260,107,0.375,3697
Completed,0.17,11,198,29,0.78,419
Completed,0.17,13,1798,94,0.398,3286
Completed,0.11,12,3722,65,0.974,1422
Completed,0.22,776,1015,106,0.573,850
Completed,0.17,15,4543,2,0.358,4797
Completed,0.17,14,4771,86,0.519,2708
Completed,0.17,2164,926,62,0.304,1655
Completed,0.22,2878,4906,126,0.386,1791
Completed,0.2,4950,3168,21,0.153,1094
Completed,0.17,14,1264,10,0.728,4200
Completed,0.32,1857,444,73,0.097,2078
Completed,0.27,7639,3862,78,0.252,664
Completed,0.17,15,1404,77,0.802,2886
Completed,0.19,5410,3061,37,0.018,1517
Completed,0.23,2111,3230,82,0.318,2251
Completed,0.17,13,2465,58,0.594,3386
Completed,0.14,3031,785,121,0.228,314
Completed,0.17,14,4752,17,0.949,4026
Completed,0.17,13,1026,45,0.895,2173
Completed,0.17,15,4902,47,0.776,3033
Completed,0.23,3422,3633,6,0.556,244
Completed,0.17,13,4181,50,0.473,2809
Completed,0.19,7111,4092,117,0.059,3975
Completed,0.19,412,2665,30,0.293,3265
Completed,0.17,14,1190,66,0.455,4894
Completed,0.17,12,4522,42,0.74,716
Completed,0.17,13,632,22,0.671,2612
Completed,0.2,1623,2311,85,0.039,1112
Completed,0.17,14,3384,61,0.753,4511
Completed,0.17,13,501,97,0.993,3659
Completed,0.27,3227,3805,9,0.218,1978
Completed,0.17,14,3959,102,0.65,4707
Completed,0.19,696,479,48,0.354,2417
Completed,0.23,3600,2911,27,0.194,488
Completed,0.27,2559,3378,108,0.394,745
Completed,0.33,3297,656,71,0.063,1355
Completed,0.27,4309,4500,123,0.101,4462
Completed,0.17,13,1196,19,0.814,1141
Completed,0.17,13,2093,80,0.448,2642
Completed,0.17,14,2690,79,0.933,2027
Completed,0.17,12,4345,93,0.909,517
Completed,0.17,14,2536,32,0.497,4736
Completed,0.2,3015,3597,87,0.166,3997
Completed,0.17,11,1940,63,0.888,363
Completed,0.3,1507,1042,124,0.255,3435
Completed,0.2,465,2117,23,0.022,3819
Completed,0.34,4112,4738,64,0.341,293
Completed,0.17,14,820,40,0.618,4081
Completed,0.17,14,3214,3,0.957,3510
Completed,0.17,13,3075,116,0.626,2760
Completed,0.28,1721,1368,28,0.412,1628
Completed,0.19,10294,3975,55,0.011,940
Completed,0.17,14,458,24,0.737,3335
Completed,0.17,14,3010,51,0.842,3946
Completed,0.17,14,3203,68,0.511,4826
Completed,0.22,1228,2265,50,0.106,1861
Completed,0.17,14,909,111,0.913,2898
Completed,0.17,12,4557,83,0.997,1045
Completed,0.27,621,980,59,0.214,4599
Completed,0.14,1505,3737,16,0.366,2660
Completed,0.17,13,1834,15,0.757,2048
Completed,0.17,14,231,76,0.39,4171
Completed,0.17,741,4075,36,0.667,226
Completed,0.17,13,4216,99,0.863,1547
Completed,0.17,13,72,35,0.945,1255
Completed,0.17,14,1675,96,0.314,4950
