Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Failed,,,5000,25,0.001,5000
Failed,,,412,21,0.191,815
Failed,,,5000,26,0.001,2572
Failed,,,129,26,0.001,17
Failed,,,2245,26,0.001,1
Failed,,,145,21,0.001,4908
Failed,,,5000,26,0.001,4144
Failed,,,114,26,0.001,1950
Failed,,,944,26,0.001,1
Failed,,,4619,26,0.001,1
Failed,,,647,26,0.001,1273
Failed,,,1807,26,0.001,1
Failed,,,5000,26,0.001,2643
Failed,,,2700,26,0.001,1
Failed,,,921,9,0.001,1
Failed,,,377,22,0.001,832
Failed,,,675,14,0.001,1
Failed,,,567,26,0.001,1
Failed,,,232,26,0.001,269
Failed,,,2104,9,0.001,5000
Failed,,,4591,26,0.001,2226
Failed,,,1472,26,0.001,138
Failed,,,1161,26,0.001,1
Failed,,,4958,21,0.001,4327
Failed,,,663,16,0.001,124
Failed,,,617,26,0.001,1
Failed,,,881,9,0.165,1
Failed,,,832,26,0.001,4988
Failed,,,1134,26,0.001,1
Failed,,,860,26,0.15,2013
Failed,,,1344,26,0.001,441
Failed,,,4045,24,0.889,1
Failed,,,439,10,0.1,1
Failed,,,599,26,0.167,2043
Failed,,,796,25,0.001,4973
Failed,,,895,9,0.001,1
Failed,,,1078,26,0.05,2635
Failed,,,1313,25,0.001,5000
Failed,,,2667,24,0.999,1
Failed,,,1058,26,0.065,1846
Failed,,,350,21,0.001,235
Failed,,,856,26,0.001,1
Failed,,,350,26,0.001,251
Failed,,,1780,26,0.001,1087
Failed,,,1396,26,0.243,1
Failed,,,2411,26,0.001,1731
Failed,,,1669,26,0.001,259
Failed,,,1750,26,0.001,2894
Failed,,,1111,26,0.374,1
Failed,,,2464,26,0.001,73
Failed,,,1720,0,0.001,725
Failed,,,1601,26,0.001,2618
Failed,,,864,21,0.001,1
Failed,,,1006,26,0.116,110
Failed,,,856,26,0.17,1005
Failed,,,1601,26,0.001,1
Failed,,,927,26,0.157,1
Failed,,,782,26,0.198,305
Failed,,,1419,26,0.137,41
Failed,,,192,5,0.021,3135
Failed,,,791,10,0.186,4520
Failed,,,5000,26,0.001,2947
Failed,,,1693,26,0.001,513
Failed,,,2289,26,0.001,1480
Failed,,,819,26,0.001,1
Failed,,,1010,26,0.001,1
Failed,,,2294,26,0.177,1262
Failed,,,1902,26,0.001,21
Failed,,,1900,26,0.238,416
Failed,,,1319,26,0.001,425
Failed,,,2121,26,0.001,1342
Failed,,,1713,26,0.001,3741
Failed,,,938,0,0.07,1
Failed,,,1697,26,0.001,732
Failed,,,1853,15,0.001,5000
Failed,,,5000,22,0.999,1
Failed,,,1851,2,0.001,5000
Failed,,,5000,14,0.001,3354
Failed,,,1995,26,0.001,2250
Failed,,,2926,26,0.001,2237
Failed,,,766,26,0.001,1497
Failed,,,2156,26,0.001,1941
Failed,,,637,3,0.061,3506
Failed,,,1019,26,0.001,721
Failed,,,2391,26,0.001,2651
Failed,,,3885,13,0.548,229
Failed,,,3062,23,0.054,4605
Failed,,,4872,25,0.291,2161
Failed,,,569,12,0.44,554
Failed,,,3375,13,0.095,2207
Failed,,,1094,26,0.194,2202
Failed,,,956,25,0.999,1
Failed,,,1517,0,0.001,3312
Failed,,,1826,26,0.001,3189
Failed,,,2053,9,0.001,570
Failed,,,1755,26,0.109,5000
Failed,,,1842,0,0.579,1
Failed,,,3314,21,0.323,332
Failed,,,4236,17,0.379,806
Failed,,,4925,7,0.005,287
Failed,,,1739,1,0.117,4353
Failed,,,4518,22,0.65,1492
Failed,,,3700,14,0.154,3362
Failed,,,3739,10,0.574,527
Failed,,,1956,26,0.001,5000
Failed,,,3431,26,0.999,1
Failed,,,4886,14,0.105,1868
Failed,,,592,0,0.126,888
Failed,,,3208,25,0.206,1720
Failed,,,4166,16,0.028,1909
Failed,,,4717,13,0.402,1374
Failed,,,4026,1,0.628,689
Failed,,,2195,22,0.11,3473
Failed,,,3548,0,0.046,2595
Failed,,,4683,9,0.539,1966
Failed,,,1685,26,0.63,1
Failed,,,1859,25,0.001,5000
Failed,,,1837,0,0.208,5000
Failed,,,5000,0,0.001,3247
Failed,,,1496,1,0.001,5000
Failed,,,1309,26,0.001,1
Failed,,,1785,10,0.178,1
Failed,,,5000,25,0.13,5000
Failed,,,2594,26,0.001,3004
Failed,,,3660,26,0.001,5000
Failed,,,4690,26,0.001,3736
Failed,,,1174,26,0.229,1882
Failed,,,2248,26,0.001,2357
Failed,,,2243,25,0.001,4284
Failed,,,4073,26,0.001,3630
Failed,,,4326,26,0.001,4309
Failed,,,5000,4,0.001,4658
Failed,,,4784,21,0.174,750
Failed,,,4066,4,0.299,34
Failed,,,1914,3,0.145,2131
Failed,,,2610,16,0.119,624
Failed,,,636,24,0.013,4055
Failed,,,1861,21,0.032,2811
Failed,,,3027,3,0.093,3652
Failed,,,3807,17,0.141,4617
Failed,,,757,4,0.099,3099
Failed,,,3431,1,0.284,1285
Failed,,,1484,14,0.447,1000
Failed,,,2723,25,0.159,1996
Failed,,,2814,12,0.558,720
Failed,,,3949,3,0.061,3841
Failed,,,311,25,0.122,4721
Failed,,,4600,12,0.148,2564
Failed,,,3720,25,0.198,4608
Failed,,,4224,25,0.001,4055
Failed,,,3851,26,0.141,5000
Failed,,,835,10,0.001,1
Failed,,,2392,26,0.001,5000
Failed,,,1385,24,0.999,1
Failed,,,5000,26,0.001,4022
Failed,,,4360,26,0.024,5000
Failed,,,3611,26,0.001,4014
Failed,,,2680,25,0.999,1
Failed,,,5000,26,0.001,4717
Failed,,,3039,25,0.001,4089
Failed,,,3491,26,0.001,3612
Failed,,,1035,0,0.001,1724
Failed,,,1008,26,0.114,1864
Failed,,,5000,25,0.001,3667
Failed,,,1613,4,0.999,1
Failed,,,1676,17,0.619,348
Failed,,,2778,9,0.383,120
Failed,,,3339,19,0.009,661
Failed,,,4288,22,0.19,479
Failed,,,1248,9,0.043,2082
Failed,,,2632,22,0.307,915
Failed,,,1821,4,0.695,1118
Failed,,,4443,26,0.037,3354
Failed,,,2383,21,0.821,603
Failed,,,139,12,0.202,4244
Failed,,,2988,26,0.634,237
Failed,,,2572,10,0.017,1541
Failed,,,1310,0,0.371,543
Failed,,,3271,13,0.391,2055
Failed,,,445,14,0.05,110
Failed,,,4743,1,0.213,2333
Failed,,,2313,2,0.008,4394
Failed,,,5000,1,0.999,1
Failed,,,2262,26,0.001,3844
Failed,,,516,26,0.063,1
Failed,,,1926,26,0.999,1
Failed,,,1845,26,0.067,3019
Failed,,,1033,26,0.107,2977
Failed,,,1927,26,0.089,3810
Failed,,,450,26,0.223,1809
Failed,,,1545,26,0.001,5000
Failed,,,1260,26,0.999,1
Failed,,,760,26,0.001,3193
Failed,,,3595,26,0.001,4533
Failed,,,1397,26,0.001,2580
Failed,,,741,26,0.697,1
Failed,,,5000,0,0.001,5000
Failed,,,5000,2,0.001,5000
Failed,,,466,26,0.001,1984
Failed,,,1076,22,0.15,1299
Failed,,,4131,9,0.114,949
Failed,,,1376,18,0.081,2418
Failed,,,4955,0,0.555,1572
Failed,,,1192,10,0.839,106
Failed,,,3620,17,0.534,1480
Failed,,,3627,12,0.877,2871
Failed,,,157,17,0.359,10
Failed,,,2366,2,0.728,3905
Failed,,,3894,21,0.006,1668
Failed,,,4446,4,0.38,2238
Failed,,,689,7,0.235,773
Failed,,,3076,16,0.503,3537
Failed,,,2621,1,0.152,4843
Failed,,,1102,22,0.615,1981
Failed,,,4832,10,0.081,4031
Failed,,,2870,8,0.326,1470
Failed,,,872,15,0.906,4253
Failed,,,4684,26,0.1,3426
Failed,,,3706,26,0.999,1
Failed,,,3113,26,0.001,3412
Failed,,,2559,26,0.042,3240
Failed,,,5000,26,0.999,1
Failed,,,4553,26,0.069,4973
Failed,,,1550,26,0.999,1
Failed,,,1492,26,0.001,3097
Failed,,,5000,26,0.001,3297
Failed,,,4224,26,0.807,1
Failed,,,1607,4,0.039,589
Failed,,,2264,13,0.138,1754
Failed,,,2960,26,0.102,844
Failed,,,989,19,0.02,4909
Failed,,,1494,0,0.895,1189
Failed,,,4731,22,0.368,3405
Failed,,,3273,10,0.049,3439
Failed,,,4095,11,0.755,1864
Failed,,,2185,18,0.477,4022
Failed,,,3794,12,0.296,1044
Failed,,,3729,3,0.126,1331
Failed,,,1772,17,0.146,1072
Failed,,,543,11,0.012,2898
Failed,,,2790,13,0.041,4358
Failed,,,856,21,0.092,301
Failed,,,4598,17,0.304,1768
Failed,,,4119,26,0.053,3610
Failed,,,218,26,0.12,2414
Failed,,,4694,26,0.008,3229
Failed,,,1058,26,0.001,2144
Failed,,,5000,26,0.001,4213
Failed,,,402,26,0.004,4397
Failed,,,150,26,0.119,1746
Failed,,,3855,4,0.706,4448
Failed,,,2405,25,0.062,2212
Failed,,,295,4,0.466,792
Failed,,,3463,25,0.797,3634
Failed,,,3520,7,0.526,4258
Failed,,,203,16,0.242,1417
Failed,,,2276,3,0.86,2796
Failed,,,3961,26,0.403,579
Failed,,,4650,2,0.029,1142
Failed,,,1568,20,0.735,3300
Failed,,,911,12,0.367,2177
Failed,,,2831,17,0.901,4960
Failed,,,2730,5,0.254,3733
Failed,,,1054,25,0.981,891
Failed,,,1467,8,0.103,4572
Failed,,,4793,14,0.63,2355
Failed,,,4363,3,0.967,755
Failed,,,1897,26,0.3,3519
Failed,,,337,1,0.608,205
Failed,,,3428,21,0.129,2988
Failed,,,3143,0,0.949,2009
Failed,,,600,23,0.283,4773
Failed,,,1881,10,0.663,1012
Failed,,,4337,19,0.074,3151
Failed,,,4898,9,0.448,2630
Failed,,,1339,14,0.788,394
Failed,,,1142,6,0.159,4136
Failed,,,2581,24,0.575,1275
Failed,,,3115,12,0.209,74
Failed,,,650,18,0.555,2838
Failed,,,1873,1,0.436,1697
Failed,,,4406,21,0.831,3836
Failed,,,531,21,0.237,618
Failed,,,1391,26,0.078,3218
Failed,,,118,8,0.929,3568
Failed,,,3666,15,0.334,707
Failed,,,3651,0,0.688,3199
Failed,,,92,22,0.046,963
Failed,,,2389,11,0.916,4822
Failed,,,3829,19,0.319,1961
Failed,,,4390,9,0.195,1323
Failed,,,1847,14,0.543,4087
Failed,,,634,5,0.42,443
Failed,,,3089,24,0.812,2582
Failed,,,2607,13,0.463,3884
Failed,,,1158,16,0.801,1648
Failed,,,1365,3,0.175,2887
Failed,,,4914,20,0.593,26
Failed,,,4497,0,0.006,3817
Failed,,,781,16,0.13,2502
Failed,,,4321,22,0.286,4458
Failed,,,1507,4,0.557,878
Failed,,,1279,22,0.046,3638
Failed,,,3666,15,0.385,4338
Failed,,,852,11,0.648,445
Failed,,,324,20,0.929,969
Failed,,,2515,6,0.166,4869
Failed,,,4577,26,0.516,1675
Failed,,,2393,1,0.265,3075
