Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Failed,,,4083,3,0.001,1280
Failed,,,2418,3,0.067,1
Failed,,,3525,1,0.335,869
Failed,,,2962,3,0.11,3355
Failed,,,1932,3,0.03,3521
Failed,,,1941,3,0.37,3350
Failed,,,595,1,0.43,1264
Failed,,,5000,2,0.302,2516
Failed,,,4726,3,0.255,516
Failed,,,4104,1,0.266,1312
Failed,,,4446,3,0.001,1614
Failed,,,4461,3,0.031,4080
Failed,,,4526,1,0.001,3220
Failed,,,2893,1,0.403,4567
Failed,,,5000,1,0.999,1937
Failed,,,3626,1,0.838,2606
Failed,,,4233,3,0.247,2100
Failed,,,4272,3,0.001,4686
Failed,,,4218,1,0.29,2356
Failed,,,2175,3,0.026,3012
Failed,,,3207,3,0.073,3755
Failed,,,2164,3,0.076,3284
Failed,,,4894,3,0.3,4067
Failed,,,4797,2,0.381,947
Failed,,,3883,3,0.177,3831
Failed,,,5000,3,0.154,1
Failed,,,1801,3,0.375,4065
Failed,,,1581,3,0.089,2178
Failed,,,2638,3,0.001,3152
Failed,,,1564,3,0.187,1
Failed,,,2722,3,0.001,1
Failed,,,3579,3,0.174,3223
Failed,,,3750,3,0.09,3797
Failed,,,3733,3,0.288,578
Failed,,,1150,3,0.129,2519
Failed,,,2855,3,0.001,2455
Failed,,,5000,1,0.999,4137
Failed,,,3741,3,0.26,2649
Failed,,,1171,3,0.168,1
Failed,,,2490,3,0.239,4291
Failed,,,3900,3,0.001,2535
Failed,,,2855,3,0.23,990
Failed,,,1903,3,0.001,1
Failed,,,4035,3,0.001,1541
Failed,,,4093,3,0.126,1
Failed,,,2909,1,0.999,5000
Failed,,,5000,3,0.108,488
Failed,,,3790,3,0.204,5000
Failed,,,4786,1,0.999,4621
Failed,,,2700,3,0.146,2405
Failed,,,4241,1,0.706,1291
Failed,,,3461,3,0.124,3253
Failed,,,1080,3,0.311,5000
Failed,,,1776,3,0.244,4097
Failed,,,1630,3,0.331,4392
Failed,,,237,3,0.128,1
Failed,,,1000,3,0.002,2267
Failed,,,841,1,0.997,2334
Failed,,,4913,3,0.093,1744
Failed,,,3285,3,0.259,3534
Failed,,,541,1,0.967,2263
Failed,,,3701,1,0.999,4805
Failed,,,3983,3,0.178,4165
Failed,,,4447,3,0.206,4802
Failed,,,5000,1,0.714,5000
Failed,,,3866,2,0.49,4315
Failed,,,1157,3,0.151,3562
Failed,,,863,3,0.1,2513
Failed,,,4409,1,0.795,4550
Failed,,,876,3,0.045,4419
Failed,,,252,3,0.381,1
Failed,,,4301,3,0.095,5000
Failed,,,4812,3,0.362,2770
Failed,,,3177,3,0.158,2615
Failed,,,2555,3,0.325,5000
Failed,,,4948,3,0.104,569
Failed,,,727,1,0.999,2800
Failed,,,1866,3,0.151,3909
Failed,,,3553,3,0.19,3355
Failed,,,4677,1,0.854,4953
Failed,,,4492,3,0.141,1721
Failed,,,3391,3,0.323,2841
Failed,,,1003,1,0.999,1
Failed,,,2778,3,0.125,4431
Failed,,,4997,3,0.319,3419
Failed,,,1142,1,0.999,91
Failed,,,3959,3,0.092,4176
Failed,,,4665,3,0.097,941
Failed,,,1483,2,0.497,5000
Failed,,,2559,3,0.091,3540
Failed,,,4295,1,0.962,3850
Failed,,,2871,1,0.853,4194
Failed,,,4363,3,0.205,5000
Failed,,,1775,1,0.999,1849
Failed,,,1647,1,0.837,5000
Failed,,,2848,1,0.58,4646
Failed,,,3775,3,0.099,3173
Failed,,,2505,1,0.826,5000
Failed,,,3568,3,0.416,2024
Failed,,,4384,2,0.491,2439
Failed,,,4419,3,0.436,5000
Failed,,,2824,1,0.589,5000
Failed,,,4103,3,0.001,3682
Failed,,,4044,3,0.103,3634
Failed,,,5000,2,0.498,1347
Failed,,,2887,3,0.485,4294
Failed,,,3953,3,0.127,4053
Failed,,,2871,3,0.358,4135
Failed,,,1467,1,0.999,441
Failed,,,3548,3,0.135,548
Failed,,,2909,3,0.077,1995
Failed,,,4372,3,0.137,1180
Failed,,,3835,3,0.169,322
Failed,,,3395,1,0.999,1808
Failed,,,3412,2,0.526,1516
Failed,,,505,3,0.158,2078
Failed,,,3660,3,0.093,2775
Failed,,,4804,3,0.5,3020
Failed,,,1452,3,0.141,3814
Failed,,,3372,3,0.001,2025
Failed,,,3642,1,0.892,1238
Failed,,,4406,3,0.001,2040
Failed,,,414,3,0.212,3203
Failed,,,4643,3,0.091,2767
Failed,,,4479,3,0.188,5000
Failed,,,3006,3,0.259,2583
Failed,,,3505,1,0.999,3717
Failed,,,4804,1,0.606,4442
Failed,,,930,3,0.108,1930
Failed,,,4658,3,0.075,405
Failed,,,1065,1,0.999,2873
Failed,,,483,3,0.141,2615
Failed,,,3624,3,0.109,417
Failed,,,3338,3,0.443,2285
Failed,,,4583,3,0.231,3083
Failed,,,4668,3,0.104,5000
Failed,,,3937,3,0.147,1
Failed,,,2444,3,0.252,5000
Failed,,,4166,3,0.062,4173
Failed,,,5000,3,0.513,4100
Failed,,,3885,3,0.24,1
Failed,,,1784,3,0.343,4057
Failed,,,1603,3,0.519,4971
Failed,,,1082,1,0.55,3299
Failed,,,4874,2,0.457,2
Failed,,,3846,2,0.408,2463
Failed,,,1187,3,0.262,8
Failed,,,3402,3,0.367,1
Failed,,,1872,3,0.271,1
Failed,,,2362,3,0.406,1
Failed,,,4481,3,0.398,1
Failed,,,5000,3,0.387,1
Failed,,,3496,2,0.483,3516
Failed,,,2494,2,0.461,1265
Failed,,,3214,2,0.4,182
Failed,,,2751,3,0.252,876
Failed,,,4286,3,0.001,2811
Failed,,,4568,3,0.552,169
Failed,,,719,3,0.216,791
Failed,,,1496,1,0.541,4474
Failed,,,2885,3,0.415,1
Failed,,,3255,1,0.999,2814
Failed,,,2318,0,0.626,5000
Failed,,,1900,3,0.334,390
Failed,,,1427,3,0.215,1339
Failed,,,5000,3,0.277,158
Failed,,,4367,3,0.409,2498
Failed,,,615,3,0.596,2927
Failed,,,2610,3,0.501,1
Failed,,,2740,3,0.323,1748
Failed,,,5000,3,0.431,1193
Failed,,,1832,3,0.252,1
Failed,,,4480,3,0.001,3934
Failed,,,765,0,0.621,4947
Failed,,,4242,3,0.368,113
Failed,,,5000,3,0.001,3561
Failed,,,4289,3,0.489,1
Failed,,,5000,1,0.54,1842
Failed,,,3853,3,0.123,4101
Failed,,,4771,3,0.178,647
Failed,,,4788,3,0.402,581
Failed,,,4864,3,0.001,2189
Failed,,,3797,3,0.015,1531
Failed,,,1366,3,0.148,1418
Failed,,,4849,3,0.459,1679
Failed,,,4286,3,0.303,180
Failed,,,4812,3,0.369,1647
Failed,,,5000,3,0.082,199
Failed,,,4494,3,0.001,130
Failed,,,4458,3,0.396,174
Failed,,,4065,3,0.27,1750
Failed,,,3999,3,0.054,1153
Failed,,,2876,3,0.001,2622
Failed,,,4541,3,0.422,344
Failed,,,2328,3,0.049,2381
Failed,,,3966,3,0.343,1133
Failed,,,3014,3,0.064,1565
Failed,,,4509,3,0.266,2118
Failed,,,3988,3,0.001,1776
Failed,,,4652,3,0.109,1222
Failed,,,1758,3,0.163,1066
Failed,,,4935,3,0.019,791
Failed,,,3377,3,0.183,614
Failed,,,3115,3,0.165,1572
Failed,,,1171,3,0.204,985
Failed,,,4341,3,0.2,4404
Failed,,,5000,3,0.001,922
Failed,,,1558,3,0.059,1641
Failed,,,4202,3,0.001,501
Failed,,,4993,3,0.374,1328
Failed,,,2562,3,0.07,2963
Failed,,,5000,3,0.052,1
Failed,,,1752,3,0.261,1470
Failed,,,1562,3,0.111,1900
Failed,,,3992,3,0.152,1267
Failed,,,1728,3,0.001,1564
Failed,,,3038,3,0.261,1
Failed,,,5000,3,0.293,482
Failed,,,3168,3,0.237,1482
Failed,,,3046,3,0.078,3618
Failed,,,2364,3,0.008,2481
Failed,,,4926,3,0.193,3445
Failed,,,3084,3,0.001,1711
Failed,,,3864,3,0.21,736
Failed,,,3674,3,0.25,1746
Failed,,,5000,3,0.064,3172
Failed,,,3071,3,0.153,2718
Failed,,,4161,3,0.228,1778
Failed,,,5000,3,0.41,906
Failed,,,3823,3,0.133,47
Failed,,,4089,3,0.341,1214
Failed,,,2703,3,0.068,4396
Failed,,,1576,3,0.001,1470
Failed,,,4775,3,0.056,2282
Failed,,,4512,3,0.196,3035
Failed,,,3488,3,0.159,1468
Failed,,,3109,3,0.112,1115
Failed,,,2595,3,0.21,2092
Failed,,,5000,3,0.011,1764
Failed,,,3929,3,0.276,59
Failed,,,3743,3,0.05,1199
Failed,,,2804,3,0.252,1224
Failed,,,4343,3,0.283,1329
Failed,,,5000,3,0.355,1267
Failed,,,5000,3,0.124,4347
Failed,,,4217,3,0.012,568
Failed,,,4275,3,0.221,3419
Failed,,,3449,3,0.146,1365
Failed,,,5000,3,0.18,2646
Failed,,,3640,3,0.332,1959
Failed,,,4369,3,0.001,3366
Failed,,,4673,3,0.337,2512
Failed,,,4985,3,0.209,3039
Failed,,,4968,3,0.141,1512
Failed,,,4700,3,0.167,1291
Failed,,,4395,3,0.343,3090
Failed,,,5000,3,0.42,17
Failed,,,4420,3,0.094,5000
Failed,,,2725,3,0.064,990
Failed,,,4757,3,0.042,765
Failed,,,4654,3,0.339,965
Failed,,,3171,3,0.274,171
Failed,,,3172,3,0.185,1576
Failed,,,4389,3,0.122,1379
Failed,,,4219,3,0.001,1
Failed,,,916,3,0.001,1966
Failed,,,3683,3,0.142,1
Failed,,,4164,3,0.528,327
Failed,,,2913,3,0.216,275
Failed,,,4837,3,0.424,1443
Failed,,,3754,3,0.132,426
Failed,,,4135,3,0.001,1347
Failed,,,4580,3,0.267,3326
Failed,,,2393,3,0.238,1
Failed,,,4813,3,0.001,2547
Failed,,,4000,3,0.001,1391
Failed,,,3841,3,0.354,2734
Failed,,,2483,3,0.378,1247
Failed,,,1295,3,0.203,669
Failed,,,2893,3,0.254,425
Failed,,,3699,3,0.395,1053
Failed,,,3222,3,0.439,555
Failed,,,5000,3,0.131,1340
Failed,,,3879,3,0.394,2017
Failed,,,5000,3,0.623,42
Failed,,,2279,3,0.001,2496
Failed,,,4771,3,0.001,1748
Failed,,,3316,3,0.179,2481
Failed,,,4512,3,0.001,3390
Failed,,,5000,3,0.34,554
Failed,,,4149,3,0.084,2386
Failed,,,839,3,0.03,1
Failed,,,1432,3,0.163,674
Failed,,,1637,3,0.218,1220
Failed,,,2763,3,0.256,1740
Failed,,,1195,3,0.169,513
Failed,,,1785,3,0.052,1431
Failed,,,3602,3,0.378,1364
Failed,,,2457,3,0.283,548
Failed,,,2784,3,0.001,1883
Failed,,,4050,3,0.001,1731
Failed,,,2664,3,0.235,11
Failed,,,4468,3,0.001,2916
Failed,,,4958,3,0.019,1804
Failed,,,1975,3,0.346,394
Failed,,,3029,3,0.233,1
Failed,,,4326,3,0.307,1836
Failed,,,3839,3,0.088,3969
Failed,,,2902,3,0.254,819
Failed,,,3674,3,0.157,2018
Failed,,,3233,3,0.189,1230
Failed,,,5000,3,0.692,1
Failed,,,4448,2,0.604,303
Failed,,,3765,0,0.739,2997
Failed,,,4994,4,0.68,1
Failed,,,5000,0,0.999,3043
Failed,,,5000,1,0.127,5000
Failed,,,4439,2,0.001,1086
Failed,,,5000,0,0.261,5000
Failed,,,4113,3,0.742,459
Failed,,,5000,0,0.757,1
Failed,,,5000,3,0.57,1177
Failed,,,5000,2,0.999,5000
Failed,,,4285,1,0.001,1
Failed,,,4811,0,0.395,5000
Failed,,,5000,2,0.001,4708
Failed,,,3368,4,0.001,4448
Failed,,,4010,1,0.519,3950
Failed,,,3366,0,0.511,4620
Failed,,,5000,0,0.185,2676
Failed,,,4129,0,0.607,3293
Failed,,,5000,2,0.827,2239
Failed,,,5000,2,0.999,1198
Failed,,,5000,4,0.001,1579
Failed,,,4919,1,0.125,1
Failed,,,4421,0,0.999,1
Failed,,,5000,4,0.545,2932
Failed,,,3426,3,0.234,1061
Failed,,,4523,4,0.999,1
Failed,,,5000,2,0.748,1050
Failed,,,4644,2,0.005,4933
Failed,,,4489,0,0.269,4773
Failed,,,5000,4,0.999,3226
Failed,,,5000,0,0.078,1
Failed,,,4608,2,0.47,2807
Failed,,,5000,0,0.831,3042
Failed,,,3588,2,0.001,3982
Failed,,,5000,0,0.992,4902
Failed,,,5000,0,0.291,4914
Failed,,,5000,1,0.449,1
Failed,,,5000,0,0.406,3288
Failed,,,5000,3,0.733,1079
Failed,,,5000,4,0.902,1
Failed,,,5000,1,0.234,5000
Failed,,,4372,1,0.378,3655
Failed,,,1497,1,0.495,2338
Failed,,,721,4,0.742,3351
Failed,,,3381,0,0.153,697
Failed,,,2958,4,0.274,57
Failed,,,598,0,0.862,2712
Failed,,,2322,3,0.112,1698
Failed,,,4984,1,0.521,4353
Failed,,,2421,1,0.936,3593
Failed,,,384,4,0.185,2106
Failed,,,3014,0,0.711,4454
Failed,,,4848,4,0.806,3683
Failed,,,2224,0,0.343,1030
Failed,,,500,3,0.59,4542
Failed,,,2821,1,0.056,1889
Failed,,,4529,0,0.073,4322
Failed,,,701,2,0.959,3941
Failed,,,1478,4,0.209,430
Failed,,,3796,0,0.673,3083
Failed,,,4236,3,0.17,4245
Failed,,,1586,1,0.696,1592
Failed,,,1122,3,0.449,2759
Failed,,,3449,1,0.92,107
Failed,,,3766,4,0.234,1062
Failed,,,1431,0,0.635,3719
Failed,,,654,3,0.383,1921
Failed,,,3292,1,0.98,4579
Failed,,,2871,2,0.601,3968
Failed,,,528,1,0.004,1310
Failed,,,4835,4,0.666,4806
Failed,,,2470,0,0.202,2465
Failed,,,1220,1,0.223,4670
Failed,,,3121,2,0.415,825
Failed,,,3238,3,0.036,225
Failed,,,866,1,0.57,2565
Failed,,,1329,4,0.319,1865
Failed,,,2545,1,0.652,253
Failed,,,336,0,0.722,3757
Failed,,,2373,3,0.47,555
Failed,,,4698,1,0.879,2898
Failed,,,4956,2,0.074,2292
Failed,,,2272,2,0.545,4951
Failed,,,548,4,0.294,650
Failed,,,2930,0,0.82,3310
Failed,,,3429,4,0.69,2661
Failed,,,752,0,0.165,1
Failed,,,3902,1,0.439,1642
Failed,,,3322,2,0.426,1289
Failed,,,1676,3,0.669,76
Failed,,,4302,1,0.198,2734
Failed,,,3882,4,0.708,4052
Failed,,,1549,0,0.174,1394
Failed,,,762,2,0.925,3035
Failed,,,4083,3,0.756,2090
Failed,,,3619,0,0.005,3571
Failed,,,2564,4,0.39,2960
Failed,,,212,0,0.979,620
Failed,,,1925,2,0.228,3819
Failed,,,4599,2,0.638,1479
Failed,,,3716,3,0.293,4153
Failed,,,1088,1,0.827,1810
Failed,,,1875,4,0.076,2512
Failed,,,4181,0,0.541,169
Failed,,,435,2,0.948,3165
Failed,,,1358,2,0.58,3830
Failed,,,884,4,0.332,473
Failed,,,3219,0,0.804,2815
Failed,,,3100,3,0.684,3465
Failed,,,2073,0,0.085,4597
Failed,,,2835,4,0.793,4919
Failed,,,487,0,0.321,2264
Failed,,,2201,2,0.573,3435
Failed,,,4870,2,0.046,780
Failed,,,4774,2,0.97,3887
Failed,,,3249,3,0.352,1164
Failed,,,931,1,0.762,3511
Failed,,,1406,3,0.015,2178
Failed,,,4026,1,0.603,4526
Failed,,,1038,2,0.266,4829
Failed,,,1202,0,0.421,4373
Failed,,,795,3,0.534,4100
Failed,,,106,0,0.621,1665
Failed,,,2133,3,0.369,2677
Failed,,,2942,2,0.917,1744
Failed,,,4764,4,0.85,1961
Failed,,,2385,0,0.253,4616
Failed,,,358,2,0.5,946
Failed,,,3040,2,0.099,3601
Failed,,,785,1,0.886,336
Failed,,,1259,4,0.135,4006
Failed,,,3938,0,0.731,1351
Failed,,,3659,0,0.987,4329
Failed,,,2523,4,0.617,4939
Failed,,,173,0,0.029,2284
Failed,,,1888,3,0.78,3298
Failed,,,3996,2,0.053,1488
Failed,,,4657,4,0.085,1303
Failed,,,2024,0,0.548,3956
Failed,,,310,3,0.301,445
Failed,,,2844,0,0.63,1154
Failed,,,3357,3,0.764,514
Failed,,,666,1,0.355,2860
Failed,,,1453,3,0.603,1531
Failed,,,2084,4,0.499,852
Failed,,,4441,0,0.9,3197
Failed,,,4292,0,0.078,810
Failed,,,3774,2,0.58,2149
Failed,,,1422,2,0.054,4489
Failed,,,636,4,0.801,1133
Failed,,,3310,0,0.329,3472
Failed,,,2872,3,0.215,2823
Failed,,,3688,2,0.863,2482
Failed,,,4909,1,0.962,1499
Failed,,,4814,3,0.023,3392
Failed,,,2491,1,0.612,735
Failed,,,465,3,0.36,4877
Failed,,,3091,1,0.769,2219
Failed,,,3727,1,0.129,398
Failed,,,3629,4,0.419,2306
Failed,,,4093,1,0.67,3325
Failed,,,2892,1,0.488,4743
Failed,,,3408,2,0.126,4133
Failed,,,773,2,0.527,1790
Failed,,,1558,4,0.275,2649
Failed,,,1538,1,0.513,567
Failed,,,2920,4,0.718,2065
Failed,,,558,0,0.13,4405
Failed,,,4560,1,0.37,643
Failed,,,220,1,0.336,1331
Failed,,,1943,3,0.584,2972
Failed,,,4581,1,0.049,314
Failed,,,1963,1,0.868,4892
Failed,,,2862,1,0.952,233
Failed,,,3282,3,0.567,833
Failed,,,4389,1,0.704,2878
Failed,,,4417,2,0.14,1110
Failed,,,2106,2,0.729,3457
Failed,,,692,2,0.624,177
Failed,,,3332,2,0.027,2524
Failed,,,2644,4,0.067,116
Failed,,,287,0,0.538,2771
Failed,,,2011,2,0.287,1600
Failed,,,2127,4,0.942,4115
Failed,,,527,1,0.686,483
Failed,,,3582,3,0.257,2507
Failed,,,1697,3,0.096,4148
Failed,,,4359,1,0.505,1806
Failed,,,1492,0,0.622,2830
Failed,,,705,3,0.374,1502
Failed,,,3397,1,0.776,3845
Failed,,,2961,3,0.641,4484
Failed,,,2792,2,0.33,3082
Failed,,,3104,4,0.789,3835
Failed,,,705,4,0.048,669
Failed,,,3230,4,0.252,1677
Failed,,,64,4,0.066,119
Failed,,,918,4,0.987,4007
Failed,,,4469,0,0.119,1665
Failed,,,1571,1,0.288,427
Failed,,,2555,3,0.799,3988
Failed,,,4959,4,0.136,2973
Failed,,,1091,0,0.751,2
Failed,,,1047,4,0.172,3154
Failed,,,4994,0,0.785,1120
Failed,,,2525,2,0.486,4406
Failed,,,1466,1,0.619,2378
Failed,,,437,1,0.271,3022
Failed,,,3514,4,0.935,2513
Failed,,,1761,4,0.39,691
Failed,,,2816,0,0.504,3662
Failed,,,4724,3,0.296,3936
Failed,,,1170,0,0.66,1595
Failed,,,4697,2,0.996,1
Failed,,,324,3,0.543,1
Failed,,,309,3,0.244,828
Failed,,,4476,0,0.408,1770
Failed,,,765,3,0.001,1
Failed,,,5000,0,0.416,2862
Failed,,,4603,3,0.662,947
Failed,,,4982,3,0.501,188
Failed,,,3425,1,0.069,5000
Failed,,,4979,4,0.668,2371
Failed,,,4950,2,0.875,9
Failed,,,4543,3,0.67,710
Failed,,,334,3,0.532,689
Failed,,,3750,3,0.697,890
Failed,,,4230,3,0.498,104
Failed,,,4504,1,0.654,4980
Failed,,,3190,0,0.476,5000
Failed,,,411,2,0.226,2337
Failed,,,4181,0,0.999,1
Failed,,,516,0,0.173,3968
Failed,,,5000,1,0.999,1
Failed,,,5000,0,0.001,1
Failed,,,2660,4,0.999,1
Failed,,,944,4,0.999,1
Failed,,,5000,4,0.515,1
Failed,,,5000,4,0.86,1
Failed,,,5000,2,0.001,2909
Failed,,,5000,0,0.001,3177
Failed,,,5000,2,0.841,1
Failed,,,3145,3,0.999,1
Failed,,,5000,4,0.891,1
Failed,,,5000,2,0.451,1
Failed,,,4492,0,0.999,1
Failed,,,5000,4,0.465,2861
Failed,,,2517,4,0.999,857
Failed,,,506,3,0.535,1
Failed,,,5000,4,0.999,1026
Failed,,,5000,4,0.999,637
Failed,,,3154,4,0.999,1147
Failed,,,3222,4,0.999,725
Failed,,,1829,4,0.999,997
Failed,,,5000,0,0.999,3184
Failed,,,5000,4,0.999,1014
Failed,,,5000,4,0.209,3568
Failed,,,5000,4,0.999,1446
Failed,,,2514,4,0.999,1034
Failed,,,5000,2,0.999,1087
Failed,,,1977,4,0.999,812
Failed,,,4900,4,0.999,2417
Failed,,,4742,4,0.999,609
Failed,,,5000,0,0.001,3016
Failed,,,5000,2,0.895,1
Failed,,,2595,4,0.999,4315
