Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Completed,0.61,3643,477,5,0.122,2836
Completed,0.57,35,3668,4,0.614,2370
Completed,0.57,36,4388,1,0.183,4887
Completed,0.57,47,2116,6,0.918,778
Completed,0.57,37,2270,2,0.24,1930
Completed,0.57,38,4861,5,0.971,3734
Completed,0.57,12779,3198,0,0.295,1178
Completed,0.57,5950,926,7,0.558,4408
Completed,0.57,36,2,1,0.786,4144
Completed,0.61,1263,4211,3,0.747,2709
Completed,0.59,1747,1787,4,0.48,1706
Completed,0.61,29,1693,3,0.959,4695
Completed,0.57,35,2523,1,0.515,3417
Completed,0.6,1855,269,6,0.275,2247
Completed,0.57,33,2901,2,0.853,1500
Completed,0.57,31,2069,1,0.156,1106
Completed,0.57,35,944,6,0.823,2986
Completed,0.57,14285,4333,7,0.113,1630
Completed,0.57,36,306,2,0.673,3745
Completed,0.61,12198,1683,5,0.349,624
Completed,0.57,5157,2588,0,0.913,4750
Completed,0.6,5667,2834,6,0.251,3353
Completed,0.62,5302,528,4,0.023,4516
Completed,0.57,26,3920,1,0.708,234
Completed,0.62,7221,4832,5,0.796,870
Completed,0.57,6930,727,0,0.482,3758
Completed,0.57,37,2217,2,0.308,4876
Completed,0.61,3636,797,5,0.734,1756
Completed,0.59,1547,3855,4,0.46,2859
Completed,0.57,34,451,1,0.771,2472
Completed,0.6,10261,1538,6,0.189,4352
Completed,0.63,1433,3065,3,0.504,979
Completed,0.61,4824,2686,5,0.162,2082
Completed,0.58,395,48,7,0.425,744
Completed,0.57,41,4068,2,0.86,3962
Completed,0.59,4401,4687,6,0.636,4644
Completed,0.74,9953,1204,3,0.072,28
Completed,0.57,36,1956,4,0.903,3148
Completed,0.57,38,3561,1,0.343,1523
Completed,0.57,41,3667,4,0.591,4146
Completed,0.57,149,2011,0,0.365,2036
Completed,0.57,7195,1237,7,0.658,3916
Completed,0.57,31,4631,2,0.098,716
Completed,0.6,14312,4118,6,0.4,74
Completed,0.61,30,11,3,0.839,4671
Completed,0.57,38,2724,1,0.576,3194
Completed,0.58,7559,3087,7,0.23,4903
Completed,0.57,29,1492,2,0.541,466
Completed,0.6,2813,428,5,0.497,3587
Completed,0.57,37,4853,4,0.693,2426
Completed,0.57,9350,824,1,0.008,2831
Completed,0.57,41,2258,6,0.956,952
Completed,0.68,2397,3160,3,0.268,4306
Completed,0.57,244,3187,7,0.993,420
Completed,0.6,8649,3364,6,0.519,1364
Completed,0.71,1555,2469,3,0.205,3302
Completed,0.57,202,779,4,0.755,182
Completed,0.57,36,4796,1,0.445,4485
Completed,0.57,5162,471,0,0.749,902
Completed,0.58,11699,1283,7,0.293,2781
Completed,0.57,40,1657,1,0.888,4198
Completed,0.57,2157,4393,7,0.845,3693
Completed,0.57,33,991,2,0.41,1598
Completed,0.6,506,2090,5,0.617,4718
Completed,0.57,11822,3690,7,0.472,2001
Completed,0.57,35,2163,2,0.782,2709
Completed,0.61,7759,1076,5,0.24,840
Completed,0.57,38,4270,4,0.95,4400
Completed,0.57,29,171,1,0.266,266
Completed,0.58,866,1592,6,0.714,3396
Completed,0.73,2230,2562,3,0.026,1270
Completed,0.62,5068,2936,5,0.687,499
Completed,0.57,13021,1331,0,0.123,4792
Completed,0.56,383,579,7,0.915,1663
Completed,0.57,37,4062,2,0.355,3629
Completed,0.63,804,673,3,0.582,2236
Completed,0.6,577,2419,4,0.382,4106
Completed,0.57,33,3311,1,0.818,1229
Completed,0.57,37,2319,4,0.818,4797
Completed,0.57,29,3221,1,0.38,494
Completed,0.62,11818,3213,4,0.07,3269
Completed,0.57,33,2308,1,0.631,1476
Completed,0.59,6678,931,6,0.33,4606
Completed,0.57,11264,3790,7,0.603,635
Completed,0.57,36,319,2,0.168,3997
Completed,0.57,12793,3042,0,0.435,2505
Completed,0.57,38,2791,6,0.776,4233
Completed,0.71,3337,1808,3,0.462,1024
Completed,0.57,40,102,4,0.513,2894
Completed,0.57,35,4207,1,0.203,2364
Completed,0.61,14099,4545,5,0.303,1867
Completed,0.57,10680,1153,0,0.991,3503
Completed,0.57,36,3459,2,0.72,4997
Completed,0.58,838,2152,7,0.721,1029
Completed,0.57,39,3681,2,0.033,4228
Completed,0.58,4963,3468,7,0.783,1286
Completed,0.57,36,1950,2,0.469,3381
Completed,0.61,7845,1142,5,0.551,261
Completed,0.61,10283,4218,4,0.263,3885
Completed,0.57,30,110,1,0.951,825
Completed,0.59,14087,1799,6,0.027,2705
Completed,0.61,580,2780,3,0.711,2005
Completed,0.61,7473,3031,5,0.125,1214
Completed,0.57,13955,1436,0,0.683,4121
Completed,0.58,2408,328,7,0.353,2242
Completed,0.57,36,3801,2,0.915,3094
Completed,0.59,8840,4949,6,0.578,3615
Completed,0.73,3195,920,3,0.144,1677
Completed,0.6,4825,2480,6,0.269,451
Completed,0.61,30,3372,3,0.952,4918
Completed,0.57,36,3303,4,0.631,2519
Completed,0.57,36,2408,1,0.068,2114
Completed,0.57,36,684,6,0.89,3993
Completed,0.73,6241,4701,3,0.331,639
Completed,0.57,37,571,2,0.603,4591
Completed,0.61,9213,1339,5,0.437,1470
Completed,0.57,9077,2947,0,0.87,3274
Completed,0.6,3677,2573,6,0.464,4983
Completed,0.62,1430,1600,3,0.773,387
Completed,0.62,1192,163,4,0.2,3506
Completed,0.57,33,4258,1,0.514,1863
Completed,0.57,36,4489,5,0.988,2348
Completed,0.57,10807,1087,0,0.304,2909
Completed,0.57,37,1247,2,0.845,2314
Completed,0.61,14053,3629,5,0.366,3190
Completed,0.57,1094,2101,0,0.925,1554
Completed,0.58,7072,980,7,0.095,4685
Completed,0.57,29,4385,2,0.658,60
Completed,0.59,436,4370,6,0.835,712
Completed,0.57,34,1648,4,0.576,2051
Completed,0.57,36,2619,1,0.138,2581
Completed,0.57,6742,2880,7,0.541,4310
Completed,0.57,33,1275,2,0.228,947
Completed,0.6,1664,480,5,0.808,2818
Completed,0.57,39,768,1,0.693,3581
Completed,0.57,7511,788,0,0.793,4532
Completed,0.58,1662,2225,7,0.244,1402
Completed,0.57,35,3198,2,0.557,3348
Completed,0.6,8149,3151,6,0.206,1923
Completed,0.63,289,2247,3,0.516,2787
Completed,0.6,1458,835,4,0.442,917
Completed,0.57,36,4862,1,0.756,3794
Completed,0.6,8121,3890,5,0.746,4480
Completed,0.57,7612,420,0,0.062,187
Completed,0.57,36,1501,7,0.978,3316
Completed,0.57,34,3098,2,0.29,1350
Completed,0.57,30,2735,4,0.888,579
Completed,0.57,37,1752,1,0.325,4713
Completed,0.58,40,2,6,0.648,1583
Completed,0.71,8207,4108,3,0.089,3709
Completed,0.57,13691,4640,7,0.407,3022
Completed,0.57,40,4324,2,0.423,4638
Completed,0.61,308,2061,4,0.341,2628
Completed,0.57,34,3656,1,0.904,2078
Completed,0.62,10679,3572,4,0.154,4764
Completed,0.57,32,1964,1,0.592,611
Completed,0.59,7680,1196,6,0.386,3740
Completed,0.61,1124,4676,3,0.82,1634
Completed,0.57,11586,4076,7,0.674,2282
Completed,0.57,35,59,2,0.111,2971
Completed,0.57,6683,2678,0,0.351,4152
Completed,0.57,34,3056,6,0.937,2736
Completed,0.71,4523,1527,3,0.253,1892
Completed,0.57,41,462,4,0.709,3762
Completed,0.61,14132,4884,5,0.483,218
Completed,0.6,4683,623,6,0.128,666
Completed,0.57,41,4732,7,0.931,4564
Completed,0.57,28,627,2,0.368,108
Completed,0.6,2191,2377,5,0.668,3228
Completed,0.57,9895,3405,7,0.306,994
Completed,0.57,40,2424,2,0.993,4337
Completed,0.61,5222,735,5,0.047,2467
Completed,0.57,37,3912,4,0.771,3554
Completed,0.57,35,517,1,0.458,1742
Completed,0.59,8460,1325,6,0.5,4872
Completed,0.73,5127,2843,3,0.191,424
Completed,0.61,3832,2596,5,0.598,1509
Completed,0.58,1195,295,7,0.861,33
Completed,0.57,38,1855,2,0.736,1317
Completed,0.61,1055,143,5,0.288,4438
Completed,0.58,584,4587,4,0.529,794
Completed,0.57,36,1104,1,0.216,3834
Completed,0.58,859,1900,6,0.757,1954
Completed,0.59,2236,3723,6,0.695,340
Completed,0.72,512,2126,3,0.012,4956
Completed,0.57,38,1045,4,0.966,1836
Completed,0.57,37,4515,1,0.279,3461
Completed,0.61,13983,4237,5,0.226,2936
Completed,0.57,2163,210,0,0.535,2395
Completed,0.57,10491,1622,7,0.485,4274
Completed,0.57,36,2526,2,0.798,1056
Completed,0.61,2988,2895,4,0.395,2159
Completed,0.57,35,1375,1,0.834,2546
Completed,0.57,37,1451,2,0.901,4383
Completed,0.61,2782,382,5,0.079,1253
Completed,0.57,39,4963,4,0.866,2726
Completed,0.62,147,135,3,0.727,482
Completed,0.61,8304,1863,4,0.311,3611
Completed,0.57,36,2756,1,0.998,1646
Completed,0.57,7289,2978,7,0.338,249
Completed,0.57,37,866,1,0.428,2018
Completed,0.59,1204,2304,6,0.595,3888
Completed,0.73,4345,3274,3,0.161,857
Completed,0.62,2991,3244,5,0.855,4070
Completed,0.57,2945,2273,0,0.421,1182
Completed,0.57,5524,897,7,0.619,3063
Completed,0.57,35,4995,2,0.181,2190
Completed,0.6,12295,3760,6,0.316,1709
Completed,0.6,130,355,3,0.875,3666
Completed,0.57,37,3004,1,0.647,4829
Completed,0.57,5287,2747,7,0.049,3432
Completed,0.57,33,1355,2,0.547,601
Completed,0.57,32,4091,2,0.477,979
Completed,0.62,37,28,3,0.855,3162
Completed,0.57,41,3723,1,0.564,4748
Completed,0.57,36,1768,1,0.998,2553
Completed,0.58,1168,166,7,0.467,2198
Completed,0.62,1522,4483,3,0.705,4072
Completed,0.58,759,1183,6,0.723,2869
Completed,0.57,31,1615,1,0.562,652
Completed,0.6,1503,217,6,0.48,2522
Completed,0.61,1019,4244,3,0.79,2144
Completed,0.57,10556,4503,7,0.706,1459
Completed,0.57,37,1033,2,0.018,3251
Completed,0.65,336,2137,5,0.942,122
Completed,0.61,9944,3492,5,0.505,2253
Completed,0.58,4235,1117,7,0.768,1246
Completed,0.57,37,4600,2,0.455,4123
Completed,0.57,44,3327,6,0.906,3485
Completed,0.57,39,659,4,0.678,4980
Completed,0.57,30,4764,1,0.116,355
Completed,0.57,5448,595,0,0.825,4251
Completed,0.58,10098,1403,7,0.151,2381
Completed,0.57,36,2923,2,0.589,2911
Completed,0.61,2767,2520,4,0.248,4015
Completed,0.71,8,1,3,0.548,1
Completed,0.57,35,1,5,0.999,3814
Completed,0.59,52,1,5,0.56,5000
Completed,0.71,32,1,3,0.001,3462
Completed,0.74,6188,2767,3,0.674,1
Completed,0.58,25,1,5,0.001,1
Completed,0.61,24,1462,3,0.999,1464
Completed,0.7,5512,5000,3,0.177,5000
Completed,0.63,5276,5000,5,0.843,3683
Completed,0.59,318,4316,4,0.624,449
Completed,0.57,36,286,1,0.186,4886
Completed,0.72,3781,3122,3,0.001,4342
Completed,0.72,3994,3158,3,0.001,3639
Completed,0.72,752,2231,3,0.001,3919
Completed,0.72,2650,2837,3,0.001,4674
Completed,0.73,1365,411,3,0.001,2760
Completed,0.57,38,1,5,0.999,5000
Completed,0.61,28,1,3,0.999,4735
Completed,0.64,944,2604,3,0.418,3570
Completed,0.6,3455,2816,5,0.762,4653
Completed,0.58,3711,543,7,0.527,3177
Completed,0.57,34,3937,2,0.213,1534
Completed,0.6,14119,4812,6,0.285,2053
Completed,0.61,26,705,3,0.969,2614
Completed,0.57,37,3436,1,0.741,3933
Completed,0.57,37,408,6,0.985,4728
Completed,0.73,5720,3878,3,0.301,602
Completed,0.57,14068,4869,7,0.198,1128
Completed,0.57,37,842,2,0.511,4168
Completed,0.61,1631,2240,5,0.469,2289
Completed,0.57,11390,3145,0,0.778,3008
Completed,0.57,11200,3083,0,0.016,2335
Completed,0.59,1098,2671,6,0.665,919
Completed,0.72,5689,1776,3,0.106,3826
Completed,0.57,37,65,4,0.936,1946
Completed,0.57,34,4083,1,0.373,2799
Completed,0.57,13187,1976,7,0.393,4467
Completed,0.57,26,3584,2,0.83,165
Completed,0.57,11879,3644,7,0.081,2849
Completed,0.57,34,2048,2,0.643,2443
Completed,0.61,6401,966,5,0.32,4322
Completed,0.57,36,4613,1,0.609,1900
Completed,0.66,4304,4139,5,0.895,1374
Completed,0.57,371,34,0,0.336,3331
Completed,0.6,1271,3166,4,0.49,1581
Completed,0.57,35,2193,1,0.803,3676
Completed,0.6,6616,821,6,0.223,557
Completed,0.57,38,3836,7,0.963,4215
Completed,0.57,33,434,2,0.275,1155
Completed,0.61,8053,1554,5,0.7,3035
Completed,0.57,37,1261,4,0.788,3984
Completed,0.57,32,2867,1,0.475,766
Completed,0.57,35,1702,6,0.852,1766
Completed,0.57,10538,1719,7,0.628,211
Completed,0.57,37,2702,2,0.065,4494
Completed,0.57,39,3110,4,0.725,3723
Completed,0.57,5084,1512,1,0.038,1608
Completed,0.6,788,559,4,0.412,324
Completed,0.57,41,4040,1,0.85,4928
Completed,0.6,10761,4708,5,0.653,4283
Completed,0.57,7387,690,0,0.094,1092
Completed,0.57,326,2401,7,0.885,2962
Completed,0.57,35,3296,2,0.322,2412
Completed,0.57,1541,2650,7,0.815,2494
Completed,0.57,37,1679,2,0.377,2881
Completed,0.61,1532,241,5,0.583,1000
Completed,0.59,1335,4411,4,0.357,4854
Completed,0.57,27,1007,1,0.92,398
Completed,0.6,574,2076,6,0.122,3518
Completed,0.62,1447,3603,3,0.681,1734
Completed,0.59,9752,3548,6,0.433,3780
Completed,0.6,37,2028,3,0.868,892
Completed,0.62,9361,1221,4,0.17,2772
Completed,0.57,36,3441,1,0.233,3639
Completed,0.57,30,3708,4,0.983,704
Completed,0.57,38,2179,1,0.295,4046
Completed,0.58,637,1059,6,0.743,2176
Completed,0.72,7386,4461,3,0.059,2573
Completed,0.57,13972,4291,7,0.44,3220
Completed,0.57,33,196,2,0.753,1407
Completed,0.57,4732,2488,0,0.716,4622
Completed,0.58,5790,760,7,0.26,1502
Completed,0.57,34,4780,2,0.947,3126
Completed,0.59,10419,3975,6,0.548,2645
Completed,0.71,1415,492,3,0.239,2104
Completed,0.61,11097,1568,5,0.211,4538
Completed,0.57,9331,2541,0,0.521,90
Completed,0.6,6565,2959,6,0.176,1799
Completed,0.62,1242,1351,3,0.611,3453
Completed,0.57,40,1898,7,0.941,4882
Completed,0.57,39,1759,1,0.67,4200
Completed,0.57,36,3902,2,0.687,2433
Completed,0.72,1478,2432,3,0.026,2877
Completed,0.57,37,4934,4,0.916,1611
Completed,0.57,7758,3229,7,0.574,4429
Completed,0.57,27,2327,2,0.135,276
Completed,0.62,2728,911,5,0.841,3406
Completed,0.6,10440,1423,6,0.363,810
Completed,0.61,28,3019,3,0.922,3861
Completed,0.61,5444,2811,5,0.274,3070
Completed,0.57,846,80,7,0.003,4096
Completed,0.57,33,4187,2,0.69,1200
Completed,0.59,697,4562,6,0.805,509
Completed,0.63,1576,1168,3,0.496,4822
Completed,0.56,216,1924,4,0.546,1692
Completed,0.66,215,43,5,0.766,154
Completed,0.63,97,2055,3,0.516,1602
Completed,0.65,2467,1932,3,0.446,1590
Completed,0.68,813,701,3,0.578,803
Completed,0.63,1570,3580,5,0.935,4734
Completed,0.64,6427,4179,5,0.822,2364
Completed,0.63,3258,2291,4,0.012,3262
Completed,0.63,2193,4319,3,0.596,1884
Completed,0.57,2019,2166,0,0.302,2281
Completed,0.57,28,2964,2,0.215,214
Completed,0.57,35,341,1,0.663,2681
Completed,0.57,37,196,1,0.178,3154
Completed,0.65,2992,4754,3,0.34,4361
Completed,0.56,34,2256,4,0.727,587
Completed,0.57,31,1414,2,0.876,957
Completed,0.63,1124,870,3,0.503,4478
Completed,0.59,1091,3844,4,0.505,2096
Completed,0.62,1586,2164,4,0.084,2927
Completed,0.63,2305,4916,3,0.532,4701
Completed,0.63,4823,2456,4,0.053,734
Completed,0.67,609,2344,3,0.348,1850
Completed,0.63,2061,4015,3,0.563,4040
Completed,0.63,963,953,3,0.633,757
Completed,0.63,1809,3505,3,0.448,2673
Completed,0.66,3880,1783,5,0.91,1100
Completed,0.63,409,272,3,0.401,3921
Completed,0.64,3335,1444,5,0.874,2127
Completed,0.63,1250,4958,3,0.894,139
Completed,0.63,2311,3529,5,0.929,2597
Completed,0.66,3783,4415,3,0.384,2267
Completed,0.56,45,1314,3,0.94,1396
Completed,0.68,2155,1078,3,0.347,3217
Completed,0.57,38,4862,4,0.985,4823
Completed,0.57,38,473,4,0.905,3151
Completed,0.6,2354,3482,4,0.452,1873
Completed,0.57,33,2895,4,0.852,868
Completed,0.61,4177,1214,4,0.306,4121
Completed,0.57,38,2132,4,0.716,2016
Completed,0.57,37,4319,4,0.967,2338
Completed,0.61,814,2326,4,0.391,2681
Completed,0.57,51,705,4,0.605,1190
Completed,0.57,38,3282,4,0.653,3473
Completed,0.62,374,40,4,0.201,1551
Completed,0.57,39,1583,4,0.79,4894
Completed,0.57,38,37,4,0.568,3704
Completed,0.57,34,2773,4,0.675,948
Completed,0.61,4742,781,4,0.223,4026
Completed,0.57,35,2285,4,0.756,2418
Completed,0.6,1394,2652,4,0.394,351
Completed,0.57,34,3161,4,0.801,1920
Completed,0.61,714,232,4,0.349,3064
Completed,0.58,180,1736,4,0.625,802
Completed,0.57,36,4774,4,0.76,2563
Completed,0.57,36,262,4,0.686,3915
Completed,0.55,75,2529,4,0.571,1354
Completed,0.57,29,2354,4,0.995,275
Completed,0.57,36,4111,4,0.419,4700
Completed,0.57,31,3912,4,0.748,597
Completed,0.57,37,964,4,0.823,1676
Completed,0.61,5452,3033,4,0.277,3347
Completed,0.57,39,3698,4,0.933,4237
Completed,0.58,304,457,4,0.481,752
Completed,0.57,37,1335,4,0.508,2885
Completed,0.57,41,4399,4,0.543,4572
Completed,0.57,37,2670,4,0.969,2946
Completed,0.6,1637,677,4,0.423,2039
Completed,0.57,36,2220,4,0.583,4328
Completed,0.57,39,3782,4,0.835,4006
Completed,0.61,642,2101,4,0.258,1009
Completed,0.57,36,1106,4,0.721,2623
Completed,0.62,6622,2864,4,0.176,2361
Completed,0.61,3098,3527,4,0.521,224
Completed,0.62,5250,597,4,0.068,4805
Completed,0.57,37,1308,4,0.456,3890
Completed,0.57,35,350,4,0.554,2242
Completed,0.57,36,3085,4,0.688,4999
Completed,0.57,36,1973,4,0.863,3529
Completed,0.57,36,4156,4,0.615,3207
Completed,0.63,4720,2477,4,0.038,1773
Completed,0.57,38,895,4,0.939,4676
Completed,0.57,37,3661,4,0.551,4792
Completed,0.57,36,1515,4,0.907,1254
Completed,0.57,36,4523,4,0.486,3726
Completed,0.57,35,4549,4,0.877,1125
Completed,0.59,1232,1505,4,0.488,1119
Completed,0.57,35,587,4,0.523,2753
Completed,0.61,2197,2853,4,0.72,36
Completed,0.61,6334,1097,4,0.174,4988
Completed,0.57,37,2093,4,0.833,1456
Completed,0.57,37,4280,4,0.585,1759
Completed,0.63,2249,2211,4,0.008,3216
Completed,0.57,30,668,4,0.972,338
Completed,0.57,38,2659,4,0.426,4685
Completed,0.57,36,3403,4,0.771,3056
Completed,0.57,31,92,4,0.772,546
Completed,0.6,2611,3413,4,0.32,4482
Completed,0.6,745,2363,4,0.421,2327
Completed,0.57,36,859,4,0.572,3805
Completed,0.63,6162,2540,4,0.027,1179
Completed,0.57,35,3280,4,0.683,1562
Completed,0.62,1807,272,4,0.231,3467
Completed,0.61,1769,1854,4,0.758,92
Completed,0.61,487,83,4,0.319,1934
Completed,0.57,39,1704,4,0.657,4203
Completed,0.57,34,4956,4,0.659,1576
Completed,0.57,36,222,4,0.802,4488
Completed,0.61,5178,3152,4,0.35,535
Completed,0.57,34,2643,4,0.937,2050
Completed,0.6,1528,884,4,0.391,2940
Completed,0.56,72,2466,4,0.614,697
Completed,0.57,34,4033,4,0.865,1000
Completed,0.57,35,1083,4,0.689,2352
Completed,0.61,4706,4328,4,0.388,288
Completed,0.57,37,3899,4,0.718,4389
Completed,0.62,1352,2143,4,0.141,591
Completed,0.57,36,1225,4,0.855,3358
Completed,0.61,4805,2904,4,0.309,1670
Completed,0.57,33,3491,4,0.903,758
Completed,0.63,5422,340,4,0.099,232
Completed,0.57,37,1297,4,0.875,3712
Completed,0.6,3244,4540,4,0.454,1262
Completed,0.57,38,4513,4,0.909,3901
Completed,0.57,36,466,4,0.935,1864
Completed,0.57,38,3708,4,0.483,3164
Completed,0.57,36,3044,4,0.82,4108
Completed,0.61,5929,972,4,0.274,877
Completed,0.57,38,1929,4,0.746,2990
Completed,0.57,37,4121,4,0.998,2687
Completed,0.61,6338,3464,4,0.271,4145
Completed,0.57,39,2955,4,0.924,3272
Completed,0.6,1506,1198,4,0.472,1740
Completed,0.57,39,2155,4,0.508,4625
Completed,0.57,40,4345,4,0.755,4928
Completed,0.62,3091,2276,4,0.334,56
Completed,0.57,39,771,4,0.673,3575
Completed,0.61,5622,2764,4,0.221,1438
Completed,0.55,191,3348,4,0.57,1136
Completed,0.62,337,28,4,0.024,3843
Completed,0.59,2304,4784,4,0.337,4888
Completed,0.57,37,4734,4,0.627,3410
Completed,0.61,5346,1593,4,0.371,2571
Completed,0.57,32,50,4,0.656,1061
Completed,0.57,36,2785,4,0.603,3661
Completed,0.57,41,2337,4,0.965,4691
Completed,0.57,38,4913,4,0.792,2443
Completed,0.58,922,1817,4,0.375,4812
Completed,0.57,36,274,4,0.598,1319
Completed,0.57,36,2541,4,0.643,4037
Completed,0.62,6703,783,4,0.191,942
Completed,0.57,35,2404,4,0.787,2615
Completed,0.61,6882,4085,4,0.366,2411
Completed,0.57,37,3968,4,0.535,2918
Completed,0.57,37,980,4,0.89,4339
Completed,0.6,1498,2973,4,0.438,639
Completed,0.57,34,3716,4,0.85,1622
Completed,0.61,1787,395,4,0.304,3391
Completed,0.57,38,483,4,0.451,4226
Completed,0.57,44,1480,4,0.54,2140
Completed,0.6,913,4666,4,0.51,395
Completed,0.57,32,535,4,0.817,833
Completed,0.57,39,1542,4,0.87,3980
Completed,0.57,41,4601,4,0.835,3485
Completed,0.57,99,1391,4,0.705,474
Completed,0.57,35,4421,4,0.736,1912
Completed,0.57,42,362,4,0.731,4866
Completed,0.62,44,3098,4,0.526,2267
Completed,0.57,36,2024,4,0.919,1236
Completed,0.57,39,4016,4,0.498,3786
Completed,0.57,33,4213,4,0.668,934
Completed,0.61,2428,2455,4,0.247,4089
Completed,0.57,35,911,4,0.774,1964
Completed,0.61,2298,2592,4,0.321,3010
Completed,0.57,40,3179,4,0.982,4564
Completed,0.6,398,170,4,0.436,454
Completed,0.57,35,1610,4,0.987,2215
Completed,0.6,3331,4852,4,0.41,2812
Completed,0.57,39,3367,4,0.744,4364
Completed,0.62,1099,124,4,0.167,664
Completed,0.57,35,1667,4,0.826,2894
Completed,0.57,42,4978,4,0.619,4283
Completed,0.57,37,1791,4,0.588,3182
Completed,0.57,25,4826,4,0.952,172
Completed,0.57,35,154,4,0.95,2813
Completed,0.61,4311,3395,4,0.404,2160
Completed,0.57,29,2730,4,0.807,570
Completed,0.6,900,660,4,0.355,4448
Completed,0.57,35,2242,4,0.64,1688
Completed,0.57,34,3808,4,0.888,1385
Completed,0.57,36,2051,4,0.467,3603
Completed,0.59,607,1172,4,0.556,267
Completed,0.57,35,3592,4,0.702,2511
Completed,0.62,5052,585,4,0.156,2463
Completed,0.57,34,1038,4,0.794,1161
Completed,0.6,1879,3107,4,0.373,3867
Completed,0.57,36,3614,4,0.964,3561
Completed,0.61,1356,372,4,0.387,1424
Completed,0.57,37,1251,4,0.608,4943
Completed,0.57,37,4481,4,0.575,2592
Completed,0.57,37,555,4,0.991,4061
Completed,0.6,2773,3563,4,0.415,967
Completed,0.57,36,2823,4,0.764,1305
Completed,0.6,2710,1142,4,0.342,3680
Completed,0.54,55,2060,4,0.682,187
Completed,0.61,6487,3819,4,0.23,4827
Completed,0.57,31,4245,4,0.93,490
Completed,0.57,37,2251,4,0.477,4524
Completed,0.59,386,631,4,0.512,1608
Completed,0.62,6220,2702,4,0.091,3377
Completed,0.57,41,3001,4,0.663,2839
Completed,0.61,7002,1010,4,0.242,2186
Completed,0.57,39,1889,4,0.768,4259
Completed,0.57,35,4074,4,0.517,3957
Completed,0.63,3987,2395,4,0.064,1018
Completed,0.57,35,813,4,0.911,2535
Completed,0.6,271,2570,4,0.49,2488
Completed,0.57,32,3233,4,0.831,253
Completed,0.61,923,304,4,0.254,4737
Completed,0.57,34,1808,4,0.725,1400
Completed,0.57,43,4692,4,0.856,4640
Completed,0.57,36,181,4,0.712,3258
Completed,0.55,184,2601,4,0.546,859
Completed,0.57,40,2426,4,0.901,1888
Completed,0.59,1539,4183,4,0.449,3091
Completed,0.57,42,3986,4,0.649,2191
Completed,0.56,366,1563,4,0.528,985
Completed,0.57,34,4882,4,0.692,1212
Completed,0.57,35,18,4,0.859,2291
Completed,0.57,36,2754,4,0.88,4853
Completed,0.61,4000,761,4,0.459,137
Completed,0.57,36,2304,4,0.55,3500
Completed,0.57,36,3864,4,0.797,3197
Completed,0.61,890,2183,4,0.345,1822
Completed,0.57,37,1187,4,0.629,4550
Completed,0.57,34,3455,4,0.612,1989
Completed,0.62,5136,525,4,0.034,3035
Completed,0.57,37,1443,4,0.943,909
Completed,0.59,2180,4451,4,0.398,4065
Completed,0.57,34,4624,4,0.973,1703
Completed,0.6,1787,1382,4,0.427,3316
Completed,0.57,129,425,4,0.58,555
Completed,0.59,186,3679,4,0.634,313
Completed,0.61,2144,437,4,0.213,4660
Completed,0.57,37,1355,4,0.81,1783
Completed,0.61,5898,4675,4,0.357,3239
Completed,0.57,32,4380,4,0.779,682
Completed,0.57,83,331,4,0.752,3636
Completed,0.6,2441,1450,4,0.327,4306
Completed,0.57,37,492,4,0.667,2064
Completed,0.57,37,2914,4,0.59,4464
Completed,0.57,37,2113,4,0.976,3433
Completed,0.61,4752,3871,4,0.43,1589
Completed,0.57,36,4299,4,0.728,3736
Completed,0.62,2663,2307,4,0.183,1286
Completed,0.57,37,725,4,0.842,4766
Completed,0.57,35,3302,4,0.914,2367
Completed,0.57,37,59,4,0.493,2651
Completed,0.57,37,3141,4,0.501,3333
Completed,0.63,2054,213,4,0.08,1645
Completed,0.57,38,1756,4,0.927,4412
Completed,0.6,1898,4763,4,0.474,615
Completed,0.57,268,4793,4,0.562,1481
Completed,0.6,2750,1694,4,0.444,2009
Completed,0.57,36,112,4,0.534,4122
Completed,0.57,34,2689,4,0.708,1839
Completed,0.63,3939,243,4,0.885,10
Completed,0.57,38,3250,4,0.464,4963
Completed,0.57,38,2510,4,0.871,2767
Completed,0.61,4882,830,4,0.295,2251
Completed,0.57,36,2373,4,0.697,3885
Completed,0.57,36,3932,4,0.948,4188
Completed,0.61,4750,1940,4,0.402,801
Completed,0.57,36,944,4,0.624,3069
Completed,0.57,37,3546,4,0.782,3819
Completed,0.61,2575,616,4,0.361,1193
Completed,0.57,35,1495,4,0.645,2672
Completed,0.57,38,4568,4,0.679,4715
Completed,0.57,35,4937,4,0.896,2975
Completed,0.57,55,3380,4,0.73,3520
Completed,0.54,118,2402,4,0.624,373
Completed,0.55,120,2936,4,0.436,4089
Completed,0.57,39,4126,4,0.829,1805
Completed,0.57,33,3066,4,0.989,1075
Completed,0.59,1259,1074,4,0.411,3938
Completed,0.57,88,1992,4,0.564,2427
Completed,0.57,35,4176,4,0.815,2125
Completed,0.62,3066,2496,4,0.27,2859
Completed,0.57,30,875,4,0.741,772
Completed,0.62,4414,2633,4,0.164,4240
Completed,0.57,43,1343,4,0.989,805
Completed,0.57,40,4639,4,0.714,2000
Completed,0.61,249,35,4,0.276,3205
Completed,0.57,47,93,4,0.94,4910
Completed,0.57,42,3257,4,0.959,1316
Completed,0.57,41,2213,4,0.818,4461
Completed,0.57,42,4229,4,0.604,3341
