Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Completed,0.66,2145,1,0,0.563,3603
Completed,0.02,1629,1,3,0.793,279
Completed,0.66,1904,1,0,0.001,252
Completed,0.66,2091,1,0,0.383,3874
Completed,0.33,1369,5000,0,0.999,4549
Completed,0.38,1260,1,0,0.862,1529
Completed,0.66,1917,1,0,0.33,871
Completed,0.48,3009,1,13,0.001,1653
Completed,0.51,1225,1,0,0.785,327
Completed,0.66,1833,1,0,0.209,160
Completed,0.02,1698,1,4,0.618,885
Completed,0.53,1431,1,0,0.808,1847
Completed,0.66,1651,1,0,0.759,1
Completed,0.02,1713,5000,42,0.999,2416
Completed,0.18,1821,5000,6,0.999,5000
Completed,0.02,1905,3722,41,0.999,2329
Completed,0.02,2175,5000,8,0.999,5000
Completed,0.02,1804,5000,3,0.999,4668
Completed,0.02,2112,2216,41,0.999,2991
Completed,0.02,1896,1,42,0.999,2989
Completed,0.02,1803,1593,39,0.999,5000
Completed,0.02,1858,3611,44,0.999,2189
Completed,0.66,1637,1,0,0.457,1
Completed,0.66,2107,1,0,0.118,1
Completed,0.66,1647,1,0,0.598,1
Completed,0.02,1956,4346,47,0.11,5000
Completed,0.66,2019,1,0,0.853,1
Completed,0.63,1822,1,0,0.625,2065
Completed,0.66,1694,1,0,0.987,1
Completed,0.34,2411,2138,0,0.935,4296
Completed,0.33,1138,1051,0,0.982,1300
Completed,0.35,2193,2066,0,0.88,5000
Completed,0.33,1201,2592,0,0.95,5000
Completed,0.35,3306,2208,0,0.942,2769
Completed,0.33,1194,1444,0,0.999,2126
Completed,0.33,1238,97,0,0.999,1869
Completed,0.34,1230,1,0,0.936,2381
Completed,0.33,1205,2006,0,0.936,5000
Completed,0.02,2210,1927,43,0.883,2371
Completed,0.02,2621,4258,22,0.38,4122
Completed,0.02,2516,2876,34,0.611,713
Completed,0.02,2285,483,31,0.37,3684
Completed,0.02,2386,3202,11,0.866,446
Completed,0.02,2641,4554,53,0.127,4409
Completed,0.02,2499,1611,18,0.637,1483
Completed,0.02,2275,1260,38,0.24,300
Completed,0.02,2925,4906,3,0.742,3224
Completed,0.02,1941,210,26,0.753,4848
Completed,0.02,2024,1141,49,0.506,3957
Completed,0.02,2233,3262,53,0.63,4154
Completed,0.02,1739,1077,31,0.876,2574
Completed,0.18,2365,293,6,0.545,3705
Completed,0.02,1750,4458,40,0.184,2437
Completed,0.02,1891,3108,24,0.791,4586
Completed,0.02,1936,2302,44,0.437,856
Completed,0.02,2802,2071,7,0.855,2000
Completed,0.02,2001,2563,27,0.493,3268
Completed,0.02,1928,4846,15,0.602,961
Completed,0.02,1866,368,49,0.248,4691
Completed,0.02,2053,844,20,0.331,4029
Completed,0.66,1719,1,0,0.999,1
Completed,0.5,1311,1,0,0.877,2931
Completed,0.34,1224,1,0,0.92,1598
Completed,0.33,1187,1,0,0.999,787
Completed,0.66,2074,1,0,0.444,5000
Completed,0.66,1720,1,0,0.88,1
Completed,0.66,2109,1,0,0.661,1
Completed,0.53,1505,1,0,0.713,1070
Completed,0.53,1434,1,0,0.77,1954
Completed,0.66,1958,1,0,0.497,1
Completed,0.66,1938,1,0,0.508,5000
Completed,0.33,1172,1,0,0.999,1316
Completed,0.33,1613,1,0,0.927,530
Completed,0.35,1786,1,0,0.881,1920
Completed,0.33,1184,1,0,0.999,190
Completed,0.63,2026,1,0,0.667,2242
Completed,0.33,1122,1,0,0.999,91
Completed,0.33,1131,398,0,0.999,505
Completed,0.59,1975,1,0,0.653,1258
Completed,0.33,1236,1,0,0.999,2324
Completed,0.66,2491,1,0,0.278,5000
Completed,0.34,3177,390,0,0.942,1823
Completed,0.52,1378,1,0,0.83,833
Completed,0.53,1822,1,0,0.765,875
Completed,0.66,1667,1,0,0.95,1
Completed,0.02,1787,1,35,0.999,203
Completed,0.66,2827,1,0,0.441,2429
Completed,0.6,1779,1,0,0.571,976
Completed,0.33,1059,1,0,0.97,81
Completed,0.33,1413,1,0,0.999,2811
Completed,0.5,1242,1,0,0.841,1238
Completed,0.33,1241,1,0,0.945,1779
Completed,0.66,2079,1,0,0.171,1
Completed,0.33,1255,1,0,0.946,942
Completed,0.66,2114,1,0,0.225,5000
Completed,0.33,1429,662,0,0.903,333
Completed,0.53,1757,1,0,0.801,3844
Completed,0.64,1705,1,0,0.396,140
Completed,0.66,1888,1,0,0.057,1
Completed,0.66,1694,1,0,0.965,1
Completed,0.66,2202,1,0,0.437,1649
Completed,0.66,2199,1,0,0.442,3323
Completed,0.66,2320,1,0,0.001,846
Completed,0.63,1972,1,0,0.655,5000
Completed,0.33,1259,1,0,0.999,375
Completed,0.66,1659,1,0,0.897,1
Completed,0.58,1518,1,0,0.73,180
Completed,0.66,1954,1,0,0.401,2414
Completed,0.66,1875,1,0,0.565,5000
Completed,0.66,2827,1,0,0.538,5000
Completed,0.66,1942,1,0,0.305,1587
Completed,0.52,1529,1,0,0.765,365
Completed,0.66,1636,1,0,0.566,1
Completed,0.59,1563,1,0,0.603,1345
Completed,0.66,2074,1,0,0.418,1822
Completed,0.66,1649,1,0,0.803,1
Completed,0.66,2657,1,0,0.327,5000
Completed,0.66,2625,1,0,0.001,2710
Completed,0.66,2093,1,0,0.288,2355
Completed,0.33,1144,1,0,0.999,466
Completed,0.33,1478,1,0,0.934,803
Completed,0.66,1696,1,0,0.993,1
Completed,0.66,1907,1,0,0.59,5000
Completed,0.66,2752,1,0,0.478,5000
Completed,0.64,1765,1,0,0.434,1087
Completed,0.66,1994,1,0,0.41,5000
Completed,0.35,1155,1,0,0.901,891
Completed,0.66,2043,1,0,0.632,2882
Completed,0.66,2054,1,0,0.194,609
Completed,0.02,1734,5000,36,0.999,162
Completed,0.48,3034,1,2,0.001,1
Completed,0.66,2272,1,0,0.552,5000
Completed,0.66,2545,1,0,0.134,1275
Completed,0.66,2939,1,0,0.315,2065
Completed,0.33,1182,1,0,0.926,95
Completed,0.52,1475,1,0,0.823,544
Completed,0.64,1686,1,0,0.442,340
Completed,0.66,1851,1,0,0.866,1
Completed,0.66,2238,1,0,0.521,3528
Completed,0.33,1206,573,0,0.995,272
Completed,0.65,1943,1,0,0.458,804
Completed,0.66,2436,1,0,0.103,866
Completed,0.33,1645,332,0,0.922,574
Completed,0.33,1218,290,0,0.996,129
Completed,0.66,1928,1,0,0.279,872
Completed,0.52,1249,1,0,0.832,1100
Completed,0.33,1062,171,0,0.999,244
Completed,0.66,1963,1,0,0.37,1
Completed,0.66,2392,1,0,0.001,391
Completed,0.35,1999,1038,0,0.893,126
Completed,0.48,2966,1,12,0.999,1
Completed,0.33,1125,808,0,0.999,205
Completed,0.66,2091,1,0,0.001,1735
Completed,0.02,1740,4393,53,0.6,1068
Completed,0.02,1839,1645,18,0.33,3447
Completed,0.02,2030,327,32,0.933,1711
Completed,0.02,1879,3038,37,0.498,4521
Completed,0.02,1756,925,4,0.696,1908
Completed,0.02,1773,3898,27,0.116,2466
Completed,0.02,1835,2253,8,0.815,4861
Completed,0.02,1835,1091,48,0.422,606
Completed,0.02,1707,3690,43,0.981,3436
Completed,0.02,1792,161,22,0.214,805
Completed,0.02,1820,1499,35,0.554,4040
Completed,0.02,1759,4765,34,0.852,2803
Completed,0.02,1831,72,41,0.674,4655
Completed,0.02,1858,3584,21,0.381,2044
Completed,0.02,1755,2668,49,0.236,1849
Completed,0.02,1985,1178,16,0.944,4229
Completed,0.02,1803,2359,30,0.292,1243
Completed,0.02,1775,3987,8,0.529,3620
Completed,0.06,1844,4152,46,0.371,3905
Completed,0.02,1661,1882,26,0.574,1274
Completed,0.02,1748,718,40,0.158,3260
Completed,0.02,1685,2815,5,0.896,626
Completed,0.02,1609,3437,31,0.722,435
Completed,0.02,1786,1868,50,0.805,2326
Completed,0.02,2104,4625,33,0.437,3728
Completed,0.02,1866,3287,19,0.83,1744
Completed,0.02,1970,2963,44,0.538,2169
Completed,0.02,1967,2032,38,0.996,279
Completed,0.02,1829,3979,47,0.918,4811
Completed,0.02,1776,2490,14,0.153,2200
Completed,0.02,1822,1172,28,0.616,2959
Completed,0.24,1857,80,1,0.753,3151
Completed,0.02,1912,4771,23,0.712,3760
Completed,0.02,1761,1466,20,0.881,2536
Completed,0.02,1888,304,33,0.356,1996
Completed,0.24,1814,3660,1,0.59,4393
Completed,0.02,1842,2593,29,0.79,4196
Completed,0.02,1829,2284,50,0.738,3592
Completed,0.02,1778,3755,15,0.442,962
Completed,0.02,2033,4233,39,0.658,1555
Completed,0.18,1804,2118,6,0.396,3931
Completed,0.06,1849,799,46,0.867,911
Completed,0.02,1771,3200,51,0.307,3092
Completed,0.02,2042,451,16,0.513,480
Completed,0.02,2052,1632,31,0.22,4990
Completed,0.02,1793,4519,11,0.959,2376
Completed,0.02,1779,4471,38,0.206,3946
Completed,0.02,1813,1567,3,0.973,1501
Completed,0.02,1895,405,44,0.259,3344
Completed,0.02,1916,3133,24,0.562,897
Completed,0.02,1715,3116,52,0.822,544
Completed,0.02,1752,847,20,0.123,3067
Completed,0.02,1909,2185,33,0.641,2401
Completed,0.02,1603,2331,22,0.49,84
Completed,0.02,1792,1013,37,0.776,4446
Completed,0.02,1807,3612,28,0.337,1627
Completed,0.02,1841,239,7,0.607,4172
Completed,0.02,1898,1421,47,0.129,986
Completed,0.02,1896,4930,14,0.925,3529
Completed,0.02,2180,4843,50,0.465,2263
Completed,0.02,1894,1313,16,0.729,4787
Completed,0.02,1862,2746,34,0.566,3166
Completed,0.02,1821,2437,41,0.904,3814
Completed,0.02,1831,3909,20,0.166,1366
Completed,0.02,1811,4074,30,0.952,1158
Completed,0.02,1750,640,52,0.521,1768
Completed,0.06,1630,610,25,0.844,2116
Completed,0.02,1823,1401,30,0.967,4623
Completed,0.02,2249,4149,44,0.678,2612
Completed,0.02,1953,466,21,0.374,1323
Completed,0.02,1750,1050,53,0.206,2087
Completed,0.02,1796,4806,15,0.776,3377
Completed,0.02,1924,1990,2,0.612,3863
Completed,0.02,1920,2334,43,0.473,3580
Completed,0.02,1763,3532,26,0.541,2213
Completed,0.02,1878,4466,29,0.136,4343
Completed,0.02,1687,764,12,0.816,476
Completed,0.02,1765,107,34,0.734,961
Completed,0.02,2323,2943,48,0.88,1723
Completed,0.02,1979,1663,18,0.079,3090
Completed,0.02,2145,1728,50,0.503,212
Completed,0.02,2085,3043,19,0.449,4001
Completed,0.02,2845,3978,37,0.854,1949
Completed,0.02,3001,830,28,0.265,2747
Completed,0.02,2011,4566,11,0.694,1458
Completed,0.02,2769,3627,41,0.102,4488
Completed,0.06,1653,2385,25,0.92,698
Completed,0.33,1831,3341,0,0.989,2954
Completed,0.02,2741,4911,50,0.334,1097
Completed,0.02,2222,523,45,0.8,4205
Completed,0.02,2577,4239,22,0.245,338
Completed,0.02,1929,2684,32,0.588,3718
Completed,0.02,2337,1462,8,0.394,2351
Completed,0.02,2657,2790,21,0.836,4447
Completed,0.02,2138,4350,31,0.493,1498
Completed,0.02,2200,568,8,0.548,2710
Completed,0.02,2679,1238,40,0.903,3201
Completed,0.02,2342,3374,53,0.738,3961
Completed,0.01,1850,2169,16,0.31,250
Completed,0.02,2660,2455,28,0.668,2467
Completed,0.02,1684,4658,42,0.942,457
Completed,0.02,1898,306,47,0.407,4848
Completed,0.02,4848,3987,17,0.603,1215
Completed,0.02,1732,3057,33,0.198,2836
Completed,0.02,2100,1871,3,0.75,1703
Completed,0.02,2485,1615,36,0.326,3825
Completed,0.02,2181,55,19,0.981,2126
Completed,0.02,2199,638,41,0.564,1361
Completed,0.02,2127,4436,24,0.384,2572
Completed,0.02,2102,3506,27,0.789,874
Completed,0.02,1914,1923,51,0.859,2974
Completed,0.02,1751,3161,14,0.182,1841
Completed,0.02,1865,4721,38,0.525,4710
Completed,0.24,1668,978,1,0.453,1078
Completed,0.46,5227,321,33,0.122,592
Completed,0.02,1806,1251,22,0.714,3464
Completed,0.02,1676,1317,53,0.292,1831
Completed,0.02,1866,2517,16,0.722,3042
Completed,0.02,2440,372,2,0.885,4740
Completed,0.02,1711,966,31,0.538,4293
Completed,0.02,1764,3179,44,0.827,3493
Completed,0.02,1788,1896,21,0.132,2282
Completed,0.02,1611,2259,34,0.772,124
Completed,0.02,2283,4385,47,0.623,2174
Completed,0.02,5546,699,17,0.429,3307
Completed,0.06,1349,3791,25,0.954,1371
Completed,0.02,1805,2861,29,0.362,4556
Completed,0.02,1852,1810,27,0.241,3668
Completed,0.02,1828,4053,40,0.405,4119
Completed,0.02,1829,250,24,0.584,408
Completed,0.02,2106,912,49,0.994,1205
Completed,0.02,1714,3701,35,0.644,1655
Completed,0.02,1871,2118,47,0.699,4379
Completed,0.02,1897,4995,33,0.908,2680
Completed,0.02,1778,594,38,0.445,2000
Completed,0.24,1881,4333,1,0.514,3133
Completed,0.02,1940,1525,15,0.851,3931
Completed,0.02,2277,1441,39,0.599,2906
Completed,0.02,1821,4266,52,0.762,4954
Completed,0.02,7035,506,15,0.193,1166
Completed,0.08,1734,1166,44,0.353,367
Completed,0.02,2146,4845,20,0.657,4157
Completed,0.02,1901,2106,7,0.946,3708
Completed,0.02,1685,3648,18,0.891,183
Completed,0.02,2177,4628,37,0.628,2699
Completed,0.02,1690,474,20,0.361,793
Completed,0.02,1802,1410,45,0.98,3892
Completed,0.02,1758,2672,50,0.481,1689
Completed,0.02,1853,2431,7,0.53,4782
Completed,0.31,3893,862,32,0.129,530
Completed,0.02,2255,4232,15,0.86,3626
Completed,0.02,1756,2029,34,0.432,3247
Completed,0.02,1794,3263,29,0.931,1075
Completed,0.02,1711,1636,18,0.072,2924
Completed,0.02,1722,75,47,0.709,2391
Completed,0.02,1730,4904,50,0.754,450
Completed,0.02,1838,1872,28,0.605,1767
Completed,0.02,1965,3348,18,0.4,4860
Completed,0.02,1861,2101,26,0.899,2069
Completed,0.02,1735,1170,41,0.255,2622
Completed,0.02,1719,4050,4,0.74,714
Completed,0.02,1596,4156,31,0.331,2315
Completed,0.02,1841,634,14,0.657,4156
Completed,0.02,1747,3456,45,0.56,3324
Completed,0.02,1751,395,40,0.829,4518
Completed,0.06,2105,4508,46,0.41,655
Completed,0.02,1738,362,3,0.584,2563
Completed,0.02,1750,1291,38,0.199,2128
Completed,0.02,1794,3568,21,0.805,4030
Completed,0.02,1964,2559,33,0.699,4959
Completed,0.02,1794,2311,16,0.307,1863
Completed,0.02,2249,746,51,0.91,3452
Completed,0.02,1765,3926,35,0.986,1270
Completed,0.02,1423,2146,43,0.653,266
Completed,0.18,1826,2997,6,0.359,3422
Completed,0.02,2076,3384,48,0.155,3060
Completed,0.02,1972,1749,11,0.859,1213
Completed,0.02,1797,194,30,0.487,4098
Completed,0.02,1839,4949,19,0.501,2255
Completed,0.02,1776,108,17,0.954,588
Completed,0.02,1997,1679,49,0.325,4723
Completed,0.02,1861,2911,41,0.824,1894
Completed,0.02,1686,975,35,0.534,891
Completed,0.06,1744,3857,25,0.454,2796
Completed,0.02,1788,4355,52,0.615,4333
Completed,0.02,1939,826,8,0.383,2489
Completed,0.02,1944,2386,30,0.776,2827
Completed,0.02,1734,1533,22,0.726,3188
Completed,0.02,2163,571,7,0.929,4369
Completed,0.02,1976,1509,33,0.292,947
Completed,0.02,1919,3632,16,0.711,2868
Completed,0.02,1941,2767,38,0.791,3150
Completed,0.06,1930,810,46,0.567,4613
Completed,0.02,1841,3874,29,0.519,555
Completed,0.02,1849,823,29,0.564,302
Completed,0.02,1809,2189,23,0.355,4723
Completed,0.02,1682,3323,53,0.963,1449
Completed,0.02,1713,2905,15,0.747,2450
Completed,0.02,2179,406,12,0.847,1097
Completed,0.02,1778,4038,35,0.458,2575
Completed,0.06,1628,4310,25,0.789,4097
Completed,0.02,2630,130,48,0.4,2077
Completed,0.24,2218,1810,1,0.673,2909
Completed,0.02,2356,1916,37,0.898,3199
Completed,0.02,1801,4415,40,0.515,4511
Completed,0.02,2702,4674,19,0.417,1015
Completed,0.02,1766,1041,43,0.777,2657
Completed,0.02,1818,3542,40,0.628,4011
Completed,0.02,2060,2733,2,0.91,4884
Completed,0.02,1782,1601,32,0.272,1288
Completed,0.06,1447,233,25,0.56,3737
Completed,0.02,1717,1328,14,0.976,384
Completed,0.02,1875,3008,44,0.337,3290
Completed,0.02,1767,3268,20,0.125,3109
Completed,0.02,1735,2449,50,0.701,719
Completed,0.02,1809,770,4,0.475,4267
Completed,0.02,1768,353,7,0.75,2356
Completed,0.02,1809,4053,49,0.487,3691
Completed,0.02,1690,3145,33,0.959,265
Completed,0.18,1928,1399,6,0.569,3238
Completed,0.02,1746,269,27,0.428,809
Completed,0.06,1833,4200,46,0.543,2625
Completed,0.02,1939,932,53,0.266,2494
Completed,0.02,1945,946,18,0.931,906
Completed,0.06,1477,1449,25,0.686,4276
Completed,0.18,1993,4319,6,0.936,2859
Completed,0.02,1725,10,49,0.326,1684
Completed,0.49,7969,4299,29,0.083,1497
Completed,0.02,1863,2936,4,0.912,3756
Completed,0.02,1786,3508,52,0.61,4960
Completed,0.02,1915,4879,21,0.378,2212
Completed,0.02,1784,716,37,0.859,3543
Completed,0.24,1766,1162,1,0.443,4466
Completed,0.02,1894,4495,40,0.803,640
Completed,0.02,1899,803,41,0.882,3946
Completed,0.02,1709,2433,53,0.702,453
Completed,0.02,2048,3805,28,0.261,3822
Completed,0.02,1744,2188,32,0.852,4518
Completed,0.02,1879,1515,48,0.956,3468
Completed,0.44,7385,2038,2,0.505,2738
Completed,0.02,1937,4988,19,0.755,3840
Completed,0.02,1755,2797,28,0.895,705
Completed,0.06,1831,470,46,0.645,2122
Completed,0.18,1831,406,6,0.383,4008
Completed,0.02,1622,3942,45,0.864,183
Completed,0.02,9314,2570,15,0.133,2608
Completed,0.02,1853,1854,27,0.614,1288
Completed,0.02,1867,2408,22,0.909,2427
Completed,0.02,1829,3249,34,0.33,3597
Completed,0.06,1612,4702,25,0.691,3098
Completed,0.02,1694,3228,14,0.879,1324
Completed,0.02,1784,466,52,0.829,1068
Completed,0.02,2042,3868,50,0.675,1629
Completed,0.03,8394,4451,5,0.848,2168
Completed,0.02,1966,1225,44,0.398,3333
Completed,0.02,2179,2882,42,0.988,2783
Completed,0.02,2053,93,33,0.739,3882
Completed,0.06,1909,2252,46,0.759,1507
Completed,0.02,2299,1692,11,0.718,2198
Completed,0.02,2160,3783,20,0.967,1098
Completed,0.02,1777,1879,39,0.671,3698
Completed,0.02,2150,1367,17,0.868,2519
Completed,0.02,1971,2981,32,0.386,1340
Completed,0.24,1718,4117,1,0.619,3914
Completed,0.02,1844,1296,40,0.521,4600
Completed,0.49,2763,2022,9,0.94,4183
Completed,0.06,1562,4050,25,0.603,1217
Completed,0.02,1842,2906,32,0.25,3995
Completed,0.02,1912,903,2,0.864,1665
Completed,0.24,1562,3109,1,0.684,245
Completed,0.02,1989,4652,14,0.442,4293
Completed,0.02,1834,397,51,0.798,3751
Completed,0.02,1835,4788,29,0.545,3350
Completed,0.02,2198,2894,18,0.648,4475
Completed,0.02,2016,3477,38,0.826,4233
Completed,0.02,1853,4462,29,0.509,109
Completed,0.02,2036,1251,20,0.671,3141
Completed,0.02,1812,2083,43,0.813,2604
Completed,0.02,2183,2734,38,0.591,4653
Completed,0.02,1967,2809,18,0.771,3677
Completed,0.02,1876,1333,27,0.975,4742
Completed,0.02,2434,3230,52,0.745,3003
Completed,0.02,1739,4488,45,0.882,543
Completed,0.02,1939,1151,40,0.894,3586
Completed,0.02,2034,4289,41,0.633,4316
Completed,0.02,1737,3331,28,0.485,230
Completed,0.02,2301,225,47,0.391,4429
Completed,0.02,2158,3468,15,0.526,2404
Completed,0.02,1770,2393,33,0.726,1054
Completed,0.02,1787,1061,36,0.903,3346
Completed,0.02,1907,1216,30,0.67,3778
Completed,0.02,1849,434,5,0.888,4562
Completed,0.02,1999,4755,28,0.805,424
Completed,0.02,1834,2726,20,0.392,2807
Completed,0.02,1741,895,44,0.742,2162
Completed,0.02,1738,2334,2,0.756,2452
Completed,0.02,1830,3318,18,0.694,130
Completed,0.02,1877,4124,12,0.791,1708
Completed,0.48,2107,2292,29,0.067,3564
Completed,0.06,10442,2481,11,0.552,462
Completed,0.02,1988,4244,28,0.341,4818
Completed,0.02,1826,4387,42,0.858,3642
Completed,0.18,1678,2979,6,0.444,634
Completed,0.02,2132,3259,30,0.602,774
Completed,0.02,1717,212,27,0.866,2018
Completed,0.48,3755,4643,31,0.131,1573
Completed,0.49,12419,8,30,0.029,1548
Completed,0.02,2211,2775,38,0.582,2634
Completed,0.02,1758,4047,3,0.702,1565
Completed,0.02,2093,3575,15,0.371,1322
Completed,0.02,1774,337,52,0.518,3178
Completed,0.02,1786,1120,24,0.798,2702
Completed,0.02,2461,4530,8,0.737,4714
Completed,0.02,2173,1572,19,0.634,2274
Completed,0.06,1472,1491,25,0.855,2247
Completed,0.18,1645,1938,6,0.952,328
Completed,0.02,1490,2923,43,0.797,1314
Completed,0.02,1636,1470,31,0.734,1097
Completed,0.02,1810,665,39,0.823,3868
Completed,0.18,1766,1230,6,0.923,1423
Completed,0.06,1320,4382,25,0.612,1013
Completed,0.06,11255,140,23,0.377,81
Completed,0.02,2075,300,18,0.175,2154
Completed,0.02,1785,99,49,0.691,4062
Completed,0.02,1979,880,20,0.972,4513
Completed,0.02,1904,1333,16,0.593,491
Completed,0.02,1953,3019,4,0.904,1919
Completed,0.02,1751,449,35,0.643,1879
Completed,0.25,7189,3554,26,0.783,39
Completed,0.06,1749,4782,46,0.93,4204
Completed,0.02,1957,830,27,0.617,3363
Completed,0.24,1979,49,1,0.836,2594
Completed,0.02,1667,2395,47,0.485,603
Completed,0.02,1790,2203,20,0.88,3732
Completed,0.24,1732,3406,1,0.57,3831
Completed,0.02,1840,2017,38,0.936,2136
Completed,0.02,7954,1881,17,0.534,752
Completed,0.02,1743,2948,28,0.691,2297
Completed,0.06,1642,1412,46,0.752,286
Completed,0.02,1740,4997,35,0.867,2728
Completed,0.02,2025,654,51,0.681,4702
Completed,0.18,1779,4217,6,0.586,3189
Completed,0.06,1514,3231,25,0.631,2980
Completed,0.02,1897,4460,44,0.529,1529
Completed,0.02,1948,420,47,0.844,1692
Completed,0.02,1747,1203,22,0.563,2471
Completed,0.02,1862,1356,27,0.228,4461
Completed,0.18,1804,2698,6,0.557,4908
Completed,0.02,1859,4277,26,0.425,1440
Completed,0.02,1941,4076,41,0.941,4539
Completed,0.08,9470,3287,8,0.356,2236
Completed,0.02,1980,743,3,0.786,3665
Completed,0.02,1699,3625,49,0.625,436
Completed,0.06,1903,586,46,0.582,1186
Completed,0.02,1912,1054,17,0.862,398
Completed,0.02,1777,4597,2,0.674,2173
Completed,0.02,1842,2547,8,0.759,2841
Completed,0.48,7695,706,31,0.095,2196
Completed,0.48,11833,238,6,0.314,1730
Completed,0.02,1819,2473,15,0.405,1939
Completed,0.02,1794,4235,52,0.741,2545
Completed,0.02,1849,127,34,0.803,4871
Completed,0.24,1606,1393,1,0.919,930
Completed,0.02,1624,2174,29,0.638,146
